acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,host_cpu,Time,class,host_mem,httperf_num,httperf_per,request_rate,stress_ng_cpu,total_time
1.9693,1.5348,4.6306,0.5505,25.8,1598736252,0.0,9.4571,3125,0.032,238.9,0,1.8
8.04,1.5423,18.634,0.9067,38.2,1598736265,0.0,9.4468,3125,0.032,238.9,0,1.8
7.625,1.5508,16.7017,0.9098,36.9,1598736278,0.0,9.4637,3125,0.032,238.9,0,1.8
7.8655,1.5671,20.0176,0.9488,28.0,1598736291,0.0,9.4093,3125,0.032,238.9,0,1.8
6.1487,1.5768,12.7719,0.9533,19.8,1598736304,0.0,9.4257,3125,0.032,238.9,0,1.8
8.1019,1.5874,17.877,0.9552,20.084,1598736317,0.0,9.4359,3125,0.032,238.9,0,1.8
8.2109,1.596,13.67,0.9561,18.2,1598736330,0.0,9.4397,3125,0.032,238.9,0,1.8
6.9009,1.6071,13.8912,0.9562,18.2,1598736343,0.0,9.4524,3125,0.032,238.9,0,1.8
4.5073,2.0982,9.1599,0.9707,5.8,1598736889,0.0,9.6627,6250,0.016,469.4,0,2.2
11.9508,2.1154,29.1482,1.0261,34.3,1598736902,0.0,9.7385,6250,0.016,469.4,0,2.2
13.8148,2.1398,35.2521,1.0478,33.7,1598736915,0.0,9.7836,6250,0.016,469.4,0,2.2
13.1192,2.1571,32.4957,1.0309,33.9,1598736928,0.0,9.8114,6250,0.016,469.4,0,2.2
13.0386,2.1857,34.3632,1.0499,32.1,1598736941,0.0,9.8386,6250,0.016,469.4,0,2.2
11.2315,2.1998,29.0402,1.0321,31.9,1598736954,0.0,9.8307,6250,0.016,469.4,0,2.2
16.0246,2.2359,29.6231,1.0221,36.6,1598736967,0.0,9.8253,6250,0.016,469.4,0,2.2
12.8373,2.2566,30.692,1.0468,32.9,1598736980,0.0,9.8883,6250,0.016,469.4,0,2.2
11.559,3.2036,23.6785,1.1019,6.8,1598737539,0.0,10.4735,9375,0.012,631.5,0,2.7
15.3156,3.2264,34.9609,1.0768,41.8,1598737552,0.0,10.4588,9375,0.012,631.5,0,2.7
20.1619,3.2688,45.1355,1.1155,45.3,1598737565,0.0,10.5355,9375,0.012,631.5,0,2.7
18.4734,3.2867,37.9153,1.1001,43.6,1598737578,0.0,10.571,9375,0.012,631.5,0,2.7
15.1941,3.3151,39.7897,1.1208,41.3,1598737591,0.0,10.5889,9375,0.012,631.5,0,2.7
17.6836,3.3361,41.103,1.1636,42.6,1598737604,0.0,10.646,9375,0.012,631.5,0,2.7
18.1561,3.3711,45.7575,1.1395,42.8,1598737617,0.0,10.6464,9375,0.012,631.5,0,2.7
19.6381,2.4489,39.5185,1.0863,43.7,1598737630,0.0,10.6387,9375,0.012,631.5,0,2.7
17.0892,2.4685,40.3088,1.0895,44.9,1598737643,0.0,10.6685,9375,0.012,631.5,0,2.7
6.8649,3.682,12.8642,1.1586,11.2,1598738267,0.0,11.3757,12500,0.008,939.2,0,5.8
29.6565,3.7185,58.8634,1.3097,64.4,1598738280,0.0,11.6026,12500,0.008,939.2,0,5.8
24.353,3.7537,60.7656,1.3519,60.2,1598738293,0.0,11.6728,12500,0.008,939.2,0,5.8
25.2464,3.795,53.3699,1.3239,59.2,1598738306,0.0,11.6542,12500,0.008,939.2,0,5.8
28.2672,3.8259,54.2807,1.3437,60.8,1598738319,0.0,11.6928,12500,0.008,939.2,0,5.8
25.695,3.8684,55.1236,1.336,59.8,1598738332,0.0,11.7632,12500,0.008,939.2,0,5.8
28.404,3.9147,54.7255,1.3774,65.8,1598738345,0.0,11.8382,12500,0.008,939.2,0,5.8
30.9137,3.9527,63.1162,1.3651,62.7,1598738358,0.0,11.8852,12500,0.008,939.2,0,5.8
11.8558,4.7683,23.7861,1.4214,24.7,1598738917,0.0,12.8452,50000,0.002,1112.8,0,18.7
34.2421,4.7969,67.3156,1.38,70.1,1598738930,0.0,12.8511,50000,0.002,1112.8,0,18.7
32.2568,4.8201,66.4096,1.4139,69.1,1598738943,0.0,12.9257,50000,0.002,1112.8,0,18.7
32.109,4.8656,65.8924,1.4204,73.9,1598738956,0.0,12.9323,50000,0.002,1112.8,0,18.7
32.0971,4.8876,68.5572,1.4325,73.1,1598738969,0.0,12.9754,50000,0.002,1112.8,0,18.7
31.3167,4.9186,70.2338,1.4385,71.1,1598738982,0.0,13.0037,50000,0.002,1112.8,0,18.7
34.1702,4.9487,65.3117,1.4269,68.6,1598738995,0.0,12.9825,50000,0.002,1112.8,0,18.7
31.6697,4.9773,64.6188,1.4272,66.7,1598739008,0.0,13.0381,50000,0.002,1112.8,0,18.7
6.5041,6.0473,15.6975,1.4862,16.5,1598739554,0.0,14.1075,3125,0.032,238.9,0,1.6
7.257,6.0782,14.2475,1.4315,19.3,1598739567,0.0,14.0582,3125,0.032,238.9,0,1.6
7.2636,6.0881,15.952,1.4315,18.6,1598739580,0.0,14.0581,3125,0.032,238.9,0,1.6
8.1592,6.1001,16.4316,1.2601,17.5,1598739593,0.0,13.8713,3125,0.032,238.9,0,1.6
6.5923,6.1109,15.1734,1.2655,19.5,1598739606,0.0,13.8741,3125,0.032,238.9,0,1.6
7.7619,6.1203,14.7868,1.2536,22.4,1598739619,0.0,13.8634,3125,0.032,238.9,0,1.6
6.4357,6.154,15.4364,1.2536,16.7,1598739632,0.0,13.8448,3125,0.032,238.9,0,1.6
6.6832,6.1617,13.7481,1.2425,18.2,1598739645,0.0,13.8332,3125,0.032,238.9,0,1.6
2.3197,6.6383,6.4102,1.2167,7.1,1598740191,0.0,13.933,6250,0.016,469.4,0,2.2
12.2402,6.6486,30.7846,1.2581,36.3,1598740204,0.0,13.9987,6250,0.016,469.4,0,2.2
14.4369,6.6645,35.266,1.2578,32.2,1598740217,0.0,14.0259,6250,0.016,469.4,0,2.2
18.4471,6.6941,30.6517,1.259,34.5,1598740230,0.0,14.0106,6250,0.016,469.4,0,2.2
11.9312,6.7087,33.3934,1.264,33.3,1598740243,0.0,14.0462,6250,0.016,469.4,0,2.2
10.9848,6.7286,28.833,1.2475,31.4,1598740256,0.0,14.0583,6250,0.016,469.4,0,2.2
14.0448,6.742,28.8555,1.284,33.4,1598740269,0.0,14.083,6250,0.016,469.4,0,2.2
16.5375,6.7642,33.7765,1.2732,34.4,1598740282,0.0,14.118,6250,0.016,469.4,0,2.2
4.5078,6.8906,9.4995,1.2802,6.1,1598740841,0.0,14.5329,9375,0.012,631.5,0,2.7
15.0825,6.9091,37.4007,1.2973,47.6,1598740854,0.0,14.5898,9375,0.012,631.5,0,2.7
15.826,6.9391,39.2003,1.3113,43.8,1598740867,0.0,14.6034,9375,0.012,631.5,0,2.7
18.1973,6.9702,36.5496,1.3039,42.4,1598740880,0.0,14.6313,9375,0.012,631.5,0,2.7
21.4687,7.0001,40.4076,1.2611,42.6,1598740893,0.0,14.6213,9375,0.012,631.5,0,2.7
16.2295,7.0284,41.8009,1.3159,43.0,1598740906,0.0,14.6741,9375,0.012,631.5,0,2.7
19.6969,7.0531,37.7667,1.3222,42.5,1598740919,0.0,14.6962,9375,0.012,631.5,0,2.7
17.0555,7.0804,43.392,1.3099,42.4,1598740932,0.0,14.738,9375,0.012,631.5,0,2.7
16.2896,7.1092,39.9644,1.3165,45.1,1598740945,0.0,14.7456,9375,0.012,631.5,0,2.7
7.2426,8.4567,17.7791,1.3182,26.8,1598741569,0.0,15.4824,12500,0.008,939.2,0,5.9
27.846,8.4958,56.0807,1.439,65.1,1598741582,0.0,15.6294,12500,0.008,939.2,0,5.9
25.8594,8.5374,62.5321,1.4581,61.6,1598741595,0.0,15.6779,12500,0.008,939.2,0,5.9
25.2493,8.5665,53.2385,1.4401,61.4,1598741608,0.0,15.6974,12500,0.008,939.2,0,5.9
32.9947,7.7707,55.0668,1.4463,61.5,1598741621,0.0,15.7306,12500,0.008,939.2,0,5.9
24.9726,7.7965,62.8923,1.4642,63.6,1598741634,0.0,15.7921,12500,0.008,939.2,0,5.9
27.3672,7.8382,56.8027,1.4888,68.0,1598741647,0.0,15.8232,12500,0.008,939.2,0,5.9
28.1921,7.8859,54.4848,1.4523,63.4,1598741660,0.0,15.8292,12500,0.008,939.2,0,5.9
9.1343,9.0989,28.6075,1.4474,42.4,1598742219,0.0,16.2812,50000,0.002,1108.6,0,21.0
40.2291,9.1264,71.7306,1.4182,71.3,1598742232,0.0,16.3976,50000,0.002,1108.6,0,21.0
36.8217,9.1394,69.7291,1.4739,65.0,1598742245,0.0,16.4655,50000,0.002,1108.6,0,21.0
32.0141,9.1487,63.1262,1.5032,66.3,1598742258,0.0,16.4754,50000,0.002,1108.6,0,21.0
30.0444,9.1615,69.1309,1.4715,73.9,1598742271,0.0,16.479,50000,0.002,1108.6,0,21.0
37.6353,9.2618,70.307,1.4666,78.1,1598742284,0.0,16.5441,50000,0.002,1108.6,0,21.0
31.1792,9.2898,76.0789,1.4619,69.3,1598742297,0.0,16.5555,50000,0.002,1108.6,0,21.0
30.142,9.2918,64.7182,1.4426,63.4,1598742310,0.0,16.5662,50000,0.002,1108.6,0,21.0
3.7936,9.3263,7.5918,1.4528,13.2,1598742856,0.0,16.5277,3125,0.032,238.9,0,1.7
7.155,9.3303,19.4032,1.4589,18.6,1598742869,0.0,16.5349,3125,0.032,238.9,0,1.7
7.7645,9.3392,15.8117,1.4595,19.0,1598742882,0.0,16.5276,3125,0.032,238.9,0,1.7
12.4458,9.3489,16.7108,1.4599,24.2,1598742895,0.0,16.5149,3125,0.032,238.9,0,1.7
7.0497,9.3526,15.3245,1.3501,18.4,1598742908,0.0,16.3859,3125,0.032,238.9,0,1.7
7.2873,9.3546,16.1913,1.3687,20.3,1598742921,0.0,16.4,3125,0.032,238.9,0,1.7
8.0053,9.3576,15.9599,1.2466,17.8,1598742934,0.0,16.2568,3125,0.032,238.9,0,1.7
6.6765,9.3632,14.3326,1.249,18.0,1598742947,0.0,16.2453,3125,0.032,238.9,0,1.7
2.923,9.0528,4.8911,1.2542,18.6,1598743493,0.0,16.1977,6250,0.016,469.4,0,2.2
19.8286,9.0725,34.8007,1.2943,35.7,1598743506,0.0,16.2486,6250,0.016,469.4,0,2.2
12.9953,9.079,32.1843,1.2887,32.7,1598743519,0.0,16.2702,6250,0.016,469.4,0,2.2
13.0047,9.0933,33.7207,1.3134,34.9,1598743532,0.0,16.2817,6250,0.016,469.4,0,2.2
12.7542,9.1537,28.7865,1.3007,32.6,1598743545,0.0,16.3155,6250,0.016,469.4,0,2.2
12.7133,9.1625,28.9608,1.2948,39.4,1598743558,0.0,16.3292,6250,0.016,469.4,0,2.2
13.2453,9.1948,33.7231,1.3007,34.0,1598743571,0.0,16.3306,6250,0.016,469.4,0,2.2
11.459,9.2053,32.4236,1.2887,35.3,1598743584,0.0,16.3408,6250,0.016,469.4,0,2.2
6.4414,9.845,11.9095,1.2787,12.4,1598744143,0.0,16.4877,9375,0.012,631.5,0,2.8
18.6867,9.8565,37.6395,1.3148,45.6,1598744156,0.0,16.5448,9375,0.012,631.5,0,2.8
18.6976,9.8616,45.3572,1.3044,52.8,1598744169,0.0,16.5661,9375,0.012,631.5,0,2.8
18.7904,9.8756,42.5179,1.3632,41.5,1598744182,0.0,16.6041,9375,0.012,631.5,0,2.8
19.1002,9.8889,40.248,1.3512,41.6,1598744195,0.0,16.5786,9375,0.012,631.5,0,2.8
17.1951,9.8976,35.9265,1.3446,42.9,1598744208,0.0,16.5936,9375,0.012,631.5,0,2.8
18.6993,9.9099,36.1526,1.3207,42.8,1598744221,0.0,16.6182,9375,0.012,631.5,0,2.8
23.498,9.9526,40.7085,1.4177,42.1,1598744234,0.0,16.6901,9375,0.012,631.5,0,2.8
19.2715,9.9741,43.3846,1.3395,44.0,1598744247,0.0,16.6159,9375,0.012,631.5,0,2.8
6.9819,10.0999,17.9598,1.2333,13.7,1598744871,0.0,17.0378,12500,0.008,939.2,0,5.9
24.7066,10.1217,64.0572,1.421,66.0,1598744884,0.0,17.2449,12500,0.008,939.2,0,5.9
27.3149,10.1435,55.2474,1.4467,63.2,1598744897,0.0,17.2363,12500,0.008,939.2,0,5.9
23.4452,10.1638,61.9381,1.4465,63.2,1598744910,0.0,17.2512,12500,0.008,939.2,0,5.9
29.3912,10.1707,54.047,1.477,62.2,1598744923,0.0,17.2411,12500,0.008,939.2,0,5.9
26.7484,10.1873,62.9341,1.4462,62.9,1598744936,0.0,17.2399,12500,0.008,939.2,0,5.9
24.6118,10.2014,61.2186,1.465,64.5,1598744949,0.0,17.3125,12500,0.008,939.2,0,5.9
38.7398,10.2674,58.6835,1.4766,73.9,1598744962,0.0,17.351,12500,0.008,939.2,0,5.9
7.9656,10.7403,23.7523,1.4243,14.8,1598745521,0.0,17.7739,50000,0.002,1109.9,0,19.9
34.9077,10.7606,63.5447,1.3823,75.0,1598745534,0.0,17.796,50000,0.002,1109.9,0,19.9
33.0312,10.7915,58.9982,1.449,72.8,1598745547,0.0,17.8317,50000,0.002,1109.9,0,19.9
32.7807,10.8154,63.0656,1.5039,70.9,1598745560,0.0,17.8962,50000,0.002,1109.9,0,19.9
34.1908,10.8384,62.4173,1.4734,73.5,1598745573,0.0,17.8694,50000,0.002,1109.9,0,19.9
30.0998,10.8626,63.4636,1.4635,71.5,1598745586,0.0,17.8917,50000,0.002,1109.9,0,19.9
32.0221,10.889,64.7921,1.4816,73.0,1598745599,0.0,17.9219,50000,0.002,1109.9,0,19.9
28.9981,10.9173,66.7145,1.4766,71.6,1598745612,0.0,17.9169,50000,0.002,1109.9,0,19.9
5.2481,11.581,14.9829,1.488,18.1,1598746158,0.0,18.4751,3125,0.032,238.9,0,1.6
7.2184,11.5896,18.477,1.488,18.8,1598746171,0.0,18.478,3125,0.032,238.9,0,1.6
8.1008,11.5978,14.5002,1.488,28.2,1598746184,0.0,18.4842,3125,0.032,238.9,0,1.6
8.4714,11.6279,18.247,1.4887,19.5,1598746197,0.0,18.4849,3125,0.032,238.9,0,1.6
6.9134,11.6408,14.7984,1.4708,18.7,1598746210,0.0,18.4519,3125,0.032,238.9,0,1.6
8.6698,11.6464,16.2667,1.471,19.8,1598746223,0.0,18.4455,3125,0.032,238.9,0,1.6
6.7028,11.6548,15.7229,1.2084,18.2,1598746236,0.0,18.1595,3125,0.032,238.9,0,1.6
11.0067,11.6593,13.2456,1.2084,16.8,1598746249,0.0,18.1446,3125,0.032,238.9,0,1.6
9.2923,12.185,8.7403,1.2394,11.4,1598746795,0.0,18.405,6250,0.016,469.4,0,2.2
12.8981,12.2005,34.3312,1.2929,36.5,1598746808,0.0,18.5011,6250,0.016,469.4,0,2.2
13.5432,12.226,30.3592,1.281,32.1,1598746821,0.0,18.4848,6250,0.016,469.4,0,2.2
14.4022,12.2468,32.1554,1.3054,33.1,1598746834,0.0,18.5194,6250,0.016,469.4,0,2.2
12.4558,12.259,30.1549,1.2997,33.8,1598746847,0.0,18.5225,6250,0.016,469.4,0,2.2
11.6222,12.2778,27.1866,1.2761,32.7,1598746860,0.0,18.5057,6250,0.016,469.4,0,2.2
15.3602,12.2886,34.3733,1.288,33.5,1598746873,0.0,18.5536,6250,0.016,469.4,0,2.2
14.5224,12.3072,33.1536,1.2937,35.3,1598746886,0.0,18.5631,6250,0.016,469.4,0,2.2
3.9592,12.8685,8.4311,1.2737,7.6,1598747445,0.0,18.7392,9375,0.012,631.5,0,2.8
17.0399,12.8764,42.3787,1.3217,57.2,1598747458,0.0,18.8222,9375,0.012,631.5,0,2.8
15.3161,12.9013,40.7922,1.3589,43.2,1598747471,0.0,18.8584,9375,0.012,631.5,0,2.8
17.9535,12.9231,41.2862,1.3093,42.8,1598747484,0.0,18.843,9375,0.012,631.5,0,2.8
16.2265,12.9461,40.4335,1.3327,43.2,1598747497,0.0,18.8406,9375,0.012,631.5,0,2.8
17.9292,12.9663,42.2418,1.3265,43.3,1598747510,0.0,18.8615,9375,0.012,631.5,0,2.8
24.6658,12.1363,33.9026,1.3156,43.3,1598747523,0.0,18.8969,9375,0.012,631.5,0,2.8
19.6846,12.1525,37.2005,1.334,43.5,1598747536,0.0,18.8849,9375,0.012,631.5,0,2.8
17.3849,12.1696,40.7503,1.3396,45.1,1598747549,0.0,18.9464,9375,0.012,631.5,0,2.8
7.5252,13.1258,16.078,1.3294,39.8,1598748173,0.0,19.2572,12500,0.008,939.2,0,8.7
30.2495,13.1543,58.4203,1.4388,66.3,1598748186,0.0,19.4031,12500,0.008,939.2,0,8.7
33.5407,13.1746,49.8166,1.4631,61.9,1598748199,0.0,19.4666,12500,0.008,939.2,0,8.7
26.5063,13.2051,57.9965,1.4993,62.8,1598748212,0.0,19.4878,12500,0.008,939.2,0,8.7
25.2629,13.2189,57.9584,1.4932,62.0,1598748225,0.0,19.501,12500,0.008,939.2,0,8.7
28.9055,13.2334,49.5884,1.4878,65.2,1598748238,0.0,19.5312,12500,0.008,939.2,0,8.7
37.322,13.3037,60.3605,1.495,65.9,1598748251,0.0,19.5555,12500,0.008,939.2,0,8.7
27.8969,13.3172,59.1221,1.4815,62.3,1598748264,0.0,19.5731,12500,0.008,939.2,0,8.7
10.6133,13.6789,21.7154,1.4575,57.7,1598748823,0.0,19.8256,50000,0.002,1110.6,0,19.7
33.0308,13.6992,73.5265,1.4231,68.7,1598748836,0.0,19.9231,50000,0.002,1110.6,0,19.7
31.5227,13.721,63.3483,1.4827,68.5,1598748849,0.0,20.0289,50000,0.002,1110.6,0,19.7
28.2123,13.7392,65.2065,1.4634,72.1,1598748862,0.0,19.9966,50000,0.002,1110.6,0,19.7
30.7173,13.7566,65.7789,1.5,72.0,1598748875,0.0,20.0337,50000,0.002,1110.6,0,19.7
33.815,13.7614,61.6793,1.4942,70.3,1598748888,0.0,20.0216,50000,0.002,1110.6,0,19.7
34.2857,13.7774,79.2839,1.4805,68.0,1598748901,0.0,20.0464,50000,0.002,1110.6,0,19.7
34.353,13.7861,65.1419,1.4948,69.1,1598748914,0.0,20.0397,50000,0.002,1110.6,0,19.7
5.5057,14.269,11.181,1.5026,17.3,1598749460,0.0,20.4263,3125,0.032,238.9,0,1.6
7.4656,14.2763,15.0449,1.5026,20.5,1598749473,0.0,20.4356,3125,0.032,238.9,0,1.6
7.5183,14.3111,15.979,1.5026,19.8,1598749486,0.0,20.4401,3125,0.032,238.9,0,1.6
7.432,14.3156,17.3287,1.2101,16.5,1598749499,0.0,20.1139,3125,0.032,238.9,0,1.6
7.1133,14.3325,14.2539,1.2164,17.7,1598749512,0.0,20.1208,3125,0.032,238.9,0,1.6
8.5442,14.3453,16.7269,1.217,19.8,1598749525,0.0,20.1214,3125,0.032,238.9,0,1.6
11.9409,14.3578,14.397,1.2173,24.4,1598749538,0.0,20.1153,3125,0.032,238.9,0,1.6
6.875,14.3685,15.9764,1.2177,17.5,1598749551,0.0,20.1086,3125,0.032,238.9,0,1.6
3.4722,14.6702,5.4939,1.2608,8.4,1598750097,0.0,20.2765,6250,0.016,469.4,0,2.2
13.8373,14.686,36.5145,1.3084,36.1,1598750110,0.0,20.3459,6250,0.016,469.4,0,2.2
12.8874,14.7189,30.3737,1.2912,33.2,1598750123,0.0,20.3928,6250,0.016,469.4,0,2.2
15.3013,14.7398,27.1265,1.31,34.2,1598750136,0.0,20.4047,6250,0.016,469.4,0,2.2
19.2401,14.7513,33.4989,1.3091,32.7,1598750149,0.0,20.4209,6250,0.016,469.4,0,2.2
14.25,14.7582,28.2956,1.3086,32.4,1598750162,0.0,20.4031,6250,0.016,469.4,0,2.2
13.8387,14.7686,28.9023,1.3145,33.4,1598750175,0.0,20.4203,6250,0.016,469.4,0,2.2
14.7195,14.7793,34.9415,1.2976,33.1,1598750188,0.0,20.4288,6250,0.016,469.4,0,2.2
3.5942,14.6624,9.5296,1.2848,6.5,1598750747,0.0,20.5918,9375,0.012,631.5,0,3.0
25.414,14.6844,42.6536,1.3436,47.3,1598750760,0.0,20.6563,9375,0.012,631.5,0,3.0
16.9336,14.7024,42.8925,1.3446,45.9,1598750773,0.0,20.7114,9375,0.012,631.5,0,3.0
20.7564,14.7186,37.1054,1.327,43.6,1598750786,0.0,20.6758,9375,0.012,631.5,0,3.0
17.3926,14.7328,40.3801,1.3197,42.4,1598750799,0.0,20.6979,9375,0.012,631.5,0,3.0
21.1518,14.756,42.5894,1.3574,43.0,1598750812,0.0,20.7243,9375,0.012,631.5,0,3.0
17.8633,14.7736,37.3494,1.3702,44.6,1598750825,0.0,20.7494,9375,0.012,631.5,0,3.0
15.2464,14.7881,40.6448,1.3519,42.5,1598750838,0.0,20.8091,9375,0.012,631.5,0,3.0
18.3537,14.8441,41.0865,1.3391,45.0,1598750851,0.0,20.8064,9375,0.012,631.5,0,3.0
11.2313,15.902,22.0311,1.2989,33.6,1598751475,0.0,21.1763,12500,0.008,939.3,0,7.6
36.9827,15.0632,66.9091,1.4627,64.2,1598751488,0.0,21.3688,12500,0.008,939.3,0,7.6
25.8442,15.0874,53.7998,1.4867,60.9,1598751501,0.0,21.3864,12500,0.008,939.3,0,7.6
24.5022,15.1018,55.7088,1.4745,64.0,1598751514,0.0,21.393,12500,0.008,939.3,0,7.6
26.0342,15.1297,63.0229,1.4989,61.9,1598751527,0.0,21.435,12500,0.008,939.3,0,7.6
31.2881,15.1989,53.2305,1.4381,63.9,1598751540,0.0,21.4537,12500,0.008,939.3,0,7.6
37.4707,15.234,65.0787,1.4811,62.5,1598751553,0.0,21.539,12500,0.008,939.3,0,7.6
28.3874,15.2586,60.8792,1.4991,65.7,1598751566,0.0,21.5522,12500,0.008,939.3,0,7.6
14.0981,16.4257,32.8319,1.3472,46.7,1598752125,0.0,21.8107,50000,0.002,1109.6,0,21.3
38.196,16.4387,70.7208,1.4696,71.1,1598752138,0.0,21.9137,50000,0.002,1109.6,0,21.3
35.4,16.4581,64.8401,1.4452,64.5,1598752151,0.0,21.9865,50000,0.002,1109.6,0,21.3
36.624,16.4703,62.416,1.4999,67.1,1598752164,0.0,21.9553,50000,0.002,1109.6,0,21.3
31.403,16.4815,74.6625,1.4929,75.5,1598752177,0.0,21.9854,50000,0.002,1109.6,0,21.3
31.7559,16.4951,69.1092,1.4875,70.7,1598752190,0.0,21.9626,50000,0.002,1109.6,0,21.3
32.8166,16.5081,71.5612,1.5124,73.4,1598752203,0.0,22.0223,50000,0.002,1109.6,0,21.3
32.6253,16.5296,66.3282,1.5206,68.1,1598752216,0.0,22.0446,50000,0.002,1109.6,0,21.3
5.4375,17.0013,12.046,1.4631,16.5,1598752762,0.0,22.3815,3125,0.032,238.9,0,1.6
13.1776,17.0246,15.903,1.4767,27.0,1598752775,0.0,22.3932,3125,0.032,238.9,0,1.6
7.5173,17.0296,16.8551,1.4755,21.5,1598752788,0.0,22.3882,3125,0.032,238.9,0,1.6
7.8323,17.0377,13.5746,1.4761,16.8,1598752801,0.0,22.3782,3125,0.032,238.9,0,1.6
6.4013,17.0415,15.5076,1.3969,19.3,1598752814,0.0,22.2842,3125,0.032,238.9,0,1.6
8.401,17.0488,14.6957,1.3969,20.5,1598752827,0.0,22.2785,3125,0.032,238.9,0,1.6
12.7839,16.9554,13.4465,1.4016,16.9,1598752840,0.0,22.2644,3125,0.032,238.9,0,1.6
6.7592,16.9565,14.9623,1.2856,12.8,1598752853,0.0,22.1204,3125,0.032,238.9,0,1.6
2.6688,16.8176,6.3634,1.2821,25.1,1598753399,0.0,22.2959,6250,0.016,469.4,0,2.2
13.3021,16.8288,30.0663,1.317,34.9,1598753412,0.0,22.3491,6250,0.016,469.4,0,2.2
15.0161,16.8434,26.3454,1.3292,33.3,1598753425,0.0,22.3743,6250,0.016,469.4,0,2.2
14.1681,16.8503,34.9262,1.3229,33.2,1598753438,0.0,22.3638,6250,0.016,469.4,0,2.2
13.302,16.8652,30.7266,1.3167,32.6,1598753451,0.0,22.3647,6250,0.016,469.4,0,2.2
12.1147,16.8702,27.4475,1.3249,34.3,1598753464,0.0,22.3674,6250,0.016,469.4,0,2.2
14.9053,16.8859,30.717,1.3231,34.2,1598753477,0.0,22.3826,6250,0.016,469.4,0,2.2
14.4959,16.892,32.9578,1.3238,35.2,1598753490,0.0,22.388,6250,0.016,469.4,0,2.2
4.7274,17.8101,10.7268,1.3198,29.0,1598754049,0.0,22.9797,9375,0.012,631.5,0,3.0
19.89,17.8179,47.1739,1.3494,46.4,1598754062,0.0,23.0511,9375,0.012,631.5,0,3.0
16.1877,17.8551,40.5183,1.3265,45.2,1598754075,0.0,23.0586,9375,0.012,631.5,0,3.0
17.6769,17.882,37.2901,1.3503,42.1,1598754088,0.0,23.1197,9375,0.012,631.5,0,3.0
16.3876,17.9066,41.718,1.355,42.2,1598754101,0.0,23.1323,9375,0.012,631.5,0,3.0
26.8332,18.0657,38.2082,1.356,52.7,1598754114,0.0,23.2938,9375,0.012,631.5,0,3.0
16.6582,18.0863,36.0606,1.3628,42.8,1598754127,0.0,23.3787,9375,0.012,631.5,0,3.0
16.7892,18.1129,43.7675,1.3741,41.6,1598754140,0.0,23.328,9375,0.012,631.5,0,3.0
18.6454,18.1278,35.4643,1.3875,44.1,1598754153,0.0,23.392,9375,0.012,631.5,0,3.0
8.1246,18.5336,19.5318,1.2959,28.2,1598754777,0.0,23.9684,12500,0.008,939.2,0,9.9
34.9068,18.5746,58.6929,1.4844,63.8,1598754790,0.0,24.1986,12500,0.008,939.2,0,9.9
28.6033,18.6117,60.8857,1.4732,61.1,1598754803,0.0,24.2451,12500,0.008,939.2,0,9.9
29.3015,18.654,63.4723,1.5089,62.7,1598754816,0.0,24.3114,12500,0.008,939.2,0,9.9
25.3606,18.6697,49.2645,1.5335,61.1,1598754829,0.0,24.3195,12500,0.008,939.2,0,9.9
27.8787,18.7026,60.6728,1.4722,63.2,1598754842,0.0,24.2841,12500,0.008,939.2,0,9.9
25.3977,18.7416,60.1753,1.4966,64.0,1598754855,0.0,24.3647,12500,0.008,939.2,0,9.9
26.4918,18.7597,58.1468,1.5106,59.9,1598754868,0.0,24.3841,12500,0.008,939.2,0,9.9
12.481,19.3373,30.5155,1.3995,37.5,1598755427,0.0,24.8263,50000,0.002,1112.8,0,17.5
35.2085,19.3749,66.5052,1.4983,72.9,1598755440,0.0,24.9711,50000,0.002,1112.8,0,17.5
37.4889,19.3932,69.4572,1.5221,72.6,1598755453,0.0,24.9937,50000,0.002,1112.8,0,17.5
40.3261,19.435,70.5032,1.4872,64.7,1598755466,0.0,25.014,50000,0.002,1112.8,0,17.5
31.7718,19.4533,63.206,1.5412,67.6,1598755479,0.0,25.0491,50000,0.002,1112.8,0,17.5
30.2342,19.4902,72.0841,1.5153,74.9,1598755492,0.0,25.0564,50000,0.002,1112.8,0,17.5
32.6426,19.5091,65.1855,1.5158,69.7,1598755505,0.0,25.0666,50000,0.002,1112.8,0,17.5
36.6814,19.5271,62.1432,1.5341,81.6,1598755518,0.0,25.0807,50000,0.002,1112.8,0,17.5
24.8482,20.3169,50.1391,1.5042,57.5,1598756051,0.0,25.6379,3125,0.032,238.9,0,1.6
5.0276,20.3213,9.828,1.4864,19.9,1598756064,0.0,25.6117,3125,0.032,238.9,0,1.6
12.9713,20.348,12.8939,1.4866,27.9,1598756077,0.0,25.6082,3125,0.032,238.9,0,1.6
7.7185,20.3644,18.2461,1.2181,21.9,1598756090,0.0,25.3234,3125,0.032,238.9,0,1.6
7.2165,20.3691,14.5817,1.2181,17.7,1598756103,0.0,25.3152,3125,0.032,238.9,0,1.6
6.3964,20.3779,17.927,1.2221,18.8,1598756116,0.0,25.3085,3125,0.032,238.9,0,1.6
8.5534,20.3871,15.1072,1.2242,18.7,1598756129,0.0,25.3133,3125,0.032,238.9,0,1.6
10.1009,20.4338,16.3278,1.2242,16.8,1598756142,0.0,25.3092,3125,0.032,238.9,0,1.6
