acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,db_host_cpu,web_host_cpu,Time,class,db_host_mem,httperf_num,httperf_per,request_rate,interference_wkld_intensity,total_time,web_host_mem
1.1521,1.4536,4.1105,0.5007,1.9,8.0,1602036094.0,0.0,7.8432,3125,0.032,238.9,0.0,1.1,7.1585
5.7164,1.4588,21.1059,0.8913,6.4,14.5,1602036107.0,0.0,7.8448,3125,0.032,238.9,0.0,1.1,7.5383
5.5892,1.4739,14.0042,0.913,5.8,11.8,1602036120.0,0.0,7.8499,3125,0.032,238.9,0.0,1.1,7.5992
6.429,1.4813,17.4506,0.9678,6.7,11.3,1602036133.0,0.0,7.8508,3125,0.032,238.9,0.0,1.1,7.6635
5.3919,1.4961,10.9197,0.9813,5.8,10.2,1602036146.0,0.0,7.8657,3125,0.032,238.9,0.0,1.1,7.6697
6.1197,1.5109,16.5566,0.979,6.2,13.3,1602036159.0,0.0,7.88,3125,0.032,238.9,0.0,1.1,7.6652
6.0343,1.5348,14.644,0.9902,7.0,12.0,1602036172.0,0.0,7.8858,3125,0.032,238.9,0.0,1.1,7.6728
5.5037,1.5443,13.4305,0.9755,6.6,11.3,1602036185.0,0.0,7.8969,3125,0.032,238.9,0.0,1.1,7.6589
2.8198,2.0576,5.7032,1.0224,30.1,6.8,1602036744.0,0.0,8.1765,6250,0.016,469.4,0.0,1.3,7.8393
10.9921,2.071,23.6299,1.0655,9.3,21.3,1602036757.0,0.0,8.186,6250,0.016,469.4,0.0,1.3,7.9204
10.7586,2.0862,25.8113,1.0728,10.3,19.9,1602036770.0,0.0,8.1965,6250,0.016,469.4,0.0,1.3,7.9199
11.0638,2.1049,29.4124,1.097,9.4,19.7,1602036783.0,0.0,8.1983,6250,0.016,469.4,0.0,1.3,7.9719
10.4395,2.1331,29.9938,1.1369,8.8,19.9,1602036796.0,0.0,8.2187,6250,0.016,469.4,0.0,1.3,7.9736
11.2982,2.1532,26.2308,1.0911,8.7,19.7,1602036809.0,0.0,8.2212,6250,0.016,469.4,0.0,1.3,7.9523
11.1348,2.1677,28.7202,1.0903,9.5,21.2,1602036822.0,0.0,8.2408,6250,0.016,469.4,0.0,1.3,7.9516
10.6556,2.2035,26.8951,1.1021,9.6,20.3,1602036835.0,0.0,8.2513,6250,0.016,469.4,0.0,1.3,7.9691
3.1453,3.1129,7.0235,1.3103,4.1,20.8,1602037407.0,0.0,8.7295,9375,0.012,631.5,0.0,1.5,8.2207
14.8811,3.1405,40.2017,1.2496,12.0,27.4,1602037420.0,0.0,8.7518,9375,0.012,631.5,0.0,1.5,8.1718
15.0244,3.1614,34.6005,1.2276,11.4,25.8,1602037433.0,0.0,8.773,9375,0.012,631.5,0.0,1.5,8.1486
14.5578,3.199,33.2857,1.2311,11.8,26.3,1602037446.0,0.0,8.7897,9375,0.012,631.5,0.0,1.5,8.1558
12.7448,3.2258,32.8477,1.2189,11.1,26.2,1602037459.0,0.0,8.8046,9375,0.012,631.5,0.0,1.5,8.1761
15.1087,3.2487,36.7511,1.2289,10.9,26.4,1602037472.0,0.0,8.8152,9375,0.012,631.5,0.0,1.5,8.1911
15.3818,3.2812,39.5233,1.2346,11.0,25.4,1602037485.0,0.0,8.8368,9375,0.012,631.5,0.0,1.5,8.1529
14.2449,3.3111,38.0326,1.2116,13.5,25.3,1602037498.0,0.0,8.8524,9375,0.012,631.5,0.0,1.5,8.1597
15.9923,3.3406,33.052,1.2424,12.0,27.1,1602037511.0,0.0,8.8761,9375,0.012,631.5,0.0,1.5,8.1468
9.0677,3.6359,15.2173,1.2292,13.1,38.6,1602038148.0,0.0,9.5608,12500,0.008,939.3,0.0,1.9,8.4168
21.6456,3.6901,52.5687,1.4,18.8,36.9,1602038161.0,0.0,9.5865,12500,0.008,939.3,0.0,1.9,8.4042
21.18,3.7293,54.0073,1.4017,15.3,34.9,1602038174.0,0.0,9.598,12500,0.008,939.3,0.0,1.9,8.4026
21.0178,3.7582,46.8259,1.3895,15.7,36.1,1602038187.0,0.0,9.6293,12500,0.008,939.3,0.0,1.9,8.3634
19.9072,3.7957,47.8484,1.3927,15.6,35.5,1602038200.0,0.0,9.6385,12500,0.008,939.3,0.0,1.9,8.4003
22.9503,3.8252,56.7684,1.3875,15.9,37.3,1602038213.0,0.0,9.6638,12500,0.008,939.3,0.0,1.9,8.4023
21.2272,3.8762,50.1088,1.381,16.4,36.5,1602038226.0,0.0,9.6965,12500,0.008,939.3,0.0,1.9,8.4031
19.0585,3.9167,44.1242,1.3625,16.3,32.5,1602038239.0,0.0,9.7073,12500,0.008,939.3,0.0,1.9,8.3784
16.5938,4.6735,49.6883,1.5046,57.6,41.7,1602038798.0,0.0,10.7444,50000,0.002,1100.9,0.0,2.9,8.6026
23.0563,4.7009,58.1186,1.4582,17.2,43.8,1602038811.0,0.0,10.664,50000,0.002,1100.9,0.0,2.9,8.5985
25.3357,4.7669,69.825,1.488,16.3,45.6,1602038824.0,0.0,10.6852,50000,0.002,1100.9,0.0,2.9,8.6441
24.9858,4.7941,62.6513,1.5257,16.9,39.7,1602038837.0,0.0,10.7017,50000,0.002,1100.9,0.0,2.9,8.5992
26.0977,4.8386,69.3545,1.4988,18.0,36.3,1602038850.0,0.0,10.7472,50000,0.002,1100.9,0.0,2.9,8.5752
24.3573,4.8667,63.6083,1.4946,17.5,41.6,1602038863.0,0.0,10.7627,50000,0.002,1100.9,0.0,2.9,8.5954
26.878,4.9155,68.1111,1.508,16.9,45.3,1602038876.0,0.0,10.7982,50000,0.002,1100.9,0.0,2.9,8.5801
27.4899,4.9789,63.437,1.4792,20.6,43.8,1602038889.0,0.0,10.8273,50000,0.002,1100.9,0.0,2.9,8.5505
22.2353,5.0032,59.6701,1.4922,15.3,39.5,1602038902.0,0.0,10.852,50000,0.002,1100.9,0.0,2.9,8.5618
10.2442,6.0511,22.0704,1.523,3.8,18.7,1602039461.0,0.0,11.9009,3125,0.032,238.9,0.0,1.1,8.6049
6.4869,6.0582,13.3632,1.5233,6.2,11.4,1602039474.0,0.0,11.8963,3125,0.032,238.9,0.0,1.1,8.6022
6.4355,6.0657,13.1087,1.5233,6.1,11.4,1602039487.0,0.0,11.9035,3125,0.032,238.9,0.0,1.1,8.6005
6.1873,6.0944,13.5321,1.5257,6.3,12.8,1602039500.0,0.0,11.9137,3125,0.032,238.9,0.0,1.1,8.5908
5.5932,6.0992,13.0172,1.5187,5.9,10.1,1602039513.0,0.0,11.9084,3125,0.032,238.9,0.0,1.1,8.576
6.2286,6.11,12.9469,1.5187,5.8,10.6,1602039526.0,0.0,11.919,3125,0.032,238.9,0.0,1.1,8.5663
5.9359,6.1184,13.5947,1.2929,5.8,10.9,1602039539.0,0.0,11.9153,3125,0.032,238.9,0.0,1.1,8.5553
8.1044,6.1401,10.8448,1.2929,9.1,10.9,1602039552.0,0.0,11.9212,3125,0.032,238.9,0.0,1.1,8.3028
1.7101,6.6052,3.7144,1.3063,3.6,23.2,1602040111.0,0.0,12.1181,6250,0.016,469.4,0.0,1.3,8.2707
10.5081,6.6245,26.2315,1.3662,9.2,20.6,1602040124.0,0.0,12.1264,6250,0.016,469.4,0.0,1.3,8.3402
11.4544,6.6406,28.43,1.3305,9.0,20.0,1602040137.0,0.0,12.13,6250,0.016,469.4,0.0,1.3,8.3254
10.5498,6.661,27.178,1.3601,9.0,21.1,1602040150.0,0.0,12.1201,6250,0.016,469.4,0.0,1.3,8.3504
14.8102,6.6888,28.2615,1.3366,8.7,19.6,1602040163.0,0.0,12.1384,6250,0.016,469.4,0.0,1.3,8.3628
9.9495,6.7114,26.6635,1.3655,8.7,19.0,1602040176.0,0.0,12.1677,6250,0.016,469.4,0.0,1.3,8.3481
10.229,6.7336,23.3443,1.3486,9.2,19.8,1602040189.0,0.0,12.1604,6250,0.016,469.4,0.0,1.3,8.3658
11.3378,6.7503,30.4601,1.3599,8.9,20.8,1602040202.0,0.0,12.1714,6250,0.016,469.4,0.0,1.3,8.3487
4.0714,6.9072,9.205,1.3971,19.5,11.8,1602040774.0,0.0,12.6748,9375,0.012,631.5,0.0,1.4,8.4273
13.9673,6.9247,37.3951,1.3767,12.3,26.6,1602040787.0,0.0,12.696,9375,0.012,631.5,0.0,1.4,8.4294
13.9741,6.9531,39.8358,1.3654,11.2,27.0,1602040800.0,0.0,12.7054,9375,0.012,631.5,0.0,1.4,8.4059
14.8076,6.9735,35.331,1.3471,11.0,25.0,1602040813.0,0.0,12.7234,9375,0.012,631.5,0.0,1.4,8.3908
18.5206,7.0118,33.8192,1.3534,11.4,24.7,1602040826.0,0.0,12.7447,9375,0.012,631.5,0.0,1.4,8.3997
13.6036,7.0388,35.1937,1.3715,11.7,26.0,1602040839.0,0.0,12.7565,9375,0.012,631.5,0.0,1.4,8.4356
14.174,7.0596,37.2367,1.371,11.0,24.6,1602040852.0,0.0,12.7756,9375,0.012,631.5,0.0,1.4,8.4403
13.6925,7.0929,35.83,1.3781,11.6,24.7,1602040865.0,0.0,12.7948,9375,0.012,631.5,0.0,1.4,8.4647
15.4112,7.1125,35.3785,1.4071,12.2,26.6,1602040878.0,0.0,12.8095,9375,0.012,631.5,0.0,1.4,8.5056
14.433,8.4482,32.9476,1.4471,16.0,33.4,1602041515.0,0.0,13.5307,12500,0.008,939.3,0.0,1.8,8.5622
21.8434,8.4754,54.492,1.5199,15.8,36.8,1602041528.0,0.0,13.5517,12500,0.008,939.3,0.0,1.8,8.6588
22.1191,8.5135,54.553,1.4645,15.2,35.7,1602041541.0,0.0,13.58,12500,0.008,939.3,0.0,1.8,8.6123
26.5291,8.5645,61.0186,1.4349,15.4,36.4,1602041554.0,0.0,13.5993,12500,0.008,939.3,0.0,1.8,8.5985
22.6126,8.5918,49.5563,1.4529,15.5,34.8,1602041567.0,0.0,13.6298,12500,0.008,939.3,0.0,1.8,8.6305
20.2573,8.6195,49.5105,1.5077,16.1,37.5,1602041580.0,0.0,13.648,12500,0.008,939.3,0.0,1.8,8.6425
23.0434,8.636,60.7633,1.5325,15.6,36.7,1602041593.0,0.0,13.6497,12500,0.008,939.3,0.0,1.8,8.6683
23.432,8.6704,50.3304,1.496,18.2,35.1,1602041606.0,0.0,13.6786,12500,0.008,939.3,0.0,1.8,8.6218
13.0503,9.3153,28.7961,1.5645,43.1,62.1,1602042165.0,0.0,14.5417,50000,0.002,1100.7,0.0,2.9,8.8429
16.5309,9.3376,37.6613,1.4903,17.9,41.2,1602042178.0,0.0,14.5699,50000,0.002,1100.7,0.0,2.9,8.7225
25.8142,9.3811,69.4759,1.5233,17.7,41.2,1602042191.0,0.0,14.6036,50000,0.002,1100.7,0.0,2.9,8.7874
25.171,9.4245,62.1141,1.5419,16.8,45.4,1602042204.0,0.0,14.6281,50000,0.002,1100.7,0.0,2.9,8.723
27.4786,9.4738,58.9442,1.5539,23.1,43.8,1602042217.0,0.0,14.656,50000,0.002,1100.7,0.0,2.9,8.7389
20.6093,9.5158,60.8104,1.5642,16.5,40.3,1602042230.0,0.0,14.6915,50000,0.002,1100.7,0.0,2.9,8.7512
29.0738,9.5779,64.3635,1.4935,18.9,37.2,1602042243.0,0.0,14.742,50000,0.002,1100.7,0.0,2.9,8.713
23.7359,9.59,70.0996,1.5309,18.5,46.0,1602042256.0,0.0,14.7408,50000,0.002,1100.7,0.0,2.9,8.7131
17.7331,9.5911,53.0701,1.4948,17.3,27.9,1602042269.0,0.0,14.7255,50000,0.002,1100.7,0.0,2.9,8.6568
16.7996,9.7431,32.51,1.5523,12.0,7.3,1602042828.0,0.0,14.8913,3125,0.032,238.9,0.0,1.1,8.7426
6.8035,9.7438,14.2211,1.5529,6.0,11.6,1602042841.0,0.0,14.8945,3125,0.032,238.9,0.0,1.1,8.7434
5.8428,9.7529,13.5689,1.5529,7.2,11.6,1602042854.0,0.0,14.8949,3125,0.032,238.9,0.0,1.1,8.7371
7.6376,9.7585,14.8026,1.5529,6.6,13.1,1602042867.0,0.0,14.8931,3125,0.032,238.9,0.0,1.1,8.732
5.3148,9.7638,13.0639,1.5529,10.2,10.2,1602042880.0,0.0,14.8895,3125,0.032,238.9,0.0,1.1,8.7196
9.3145,9.7789,12.466,1.4735,6.4,11.9,1602042893.0,0.0,14.8928,3125,0.032,238.9,0.0,1.1,8.6219
5.5598,9.7858,14.4207,1.4735,6.2,11.6,1602042906.0,0.0,14.8881,3125,0.032,238.9,0.0,1.1,8.6168
5.4591,9.7923,13.1138,1.3332,7.1,10.2,1602042919.0,0.0,14.8903,3125,0.032,238.9,0.0,1.1,8.4417
2.7265,9.4954,5.698,1.3418,21.8,9.2,1602043478.0,0.0,14.8875,6250,0.016,469.4,0.0,1.3,8.4127
14.8272,9.5114,26.4129,1.3718,9.3,20.9,1602043491.0,0.0,14.8875,6250,0.016,469.4,0.0,1.3,8.4526
10.6006,9.5212,23.5816,1.3557,9.2,19.4,1602043504.0,0.0,14.889,6250,0.016,469.4,0.0,1.3,8.4464
12.1073,9.5279,30.6272,1.3842,9.6,20.4,1602043517.0,0.0,14.8946,6250,0.016,469.4,0.0,1.3,8.4663
10.6427,9.5367,23.023,1.3606,8.5,20.2,1602043530.0,0.0,14.8938,6250,0.016,469.4,0.0,1.3,8.4637
9.9246,9.5441,28.0457,1.3778,8.2,18.8,1602043543.0,0.0,14.8894,6250,0.016,469.4,0.0,1.3,8.4614
16.1222,9.563,30.134,1.3595,9.3,20.3,1602043556.0,0.0,14.895,6250,0.016,469.4,0.0,1.3,8.4479
11.1899,9.5641,25.5294,1.3782,10.0,20.1,1602043569.0,0.0,14.891,6250,0.016,469.4,0.0,1.3,8.476
3.4442,10.2968,6.8594,1.4976,5.3,13.9,1602044141.0,0.0,15.0832,9375,0.012,631.5,0.0,1.4,8.638
20.6699,10.3157,41.2155,1.497,12.4,27.5,1602044154.0,0.0,15.09,9375,0.012,631.5,0.0,1.4,8.6415
16.3347,10.3227,33.1113,1.4058,11.8,26.7,1602044167.0,0.0,15.0964,9375,0.012,631.5,0.0,1.4,8.5509
12.1279,10.3355,38.2375,1.3992,11.4,25.0,1602044180.0,0.0,15.0979,9375,0.012,631.5,0.0,1.4,8.5542
15.7694,10.3442,31.9294,1.389,11.4,25.2,1602044193.0,0.0,15.0913,9375,0.012,631.5,0.0,1.4,8.5695
14.8157,10.3541,38.0453,1.4058,11.2,25.5,1602044206.0,0.0,15.0939,9375,0.012,631.5,0.0,1.4,8.5879
18.3735,10.3801,29.693,1.3691,18.1,24.9,1602044219.0,0.0,15.0959,9375,0.012,631.5,0.0,1.4,8.5638
15.0143,10.3815,40.4096,1.3814,10.8,25.1,1602044232.0,0.0,15.0919,9375,0.012,631.5,0.0,1.4,8.5826
15.5971,10.3982,37.7936,1.411,11.3,26.5,1602044245.0,0.0,15.094,9375,0.012,631.5,0.0,1.4,8.571
9.4482,10.1686,17.8563,1.4669,14.4,27.1,1602044882.0,0.0,15.1341,12500,0.008,939.2,0.0,1.9,8.6771
21.1782,10.2114,46.119,1.5277,16.0,36.2,1602044895.0,0.0,15.1583,12500,0.008,939.2,0.0,1.9,8.7676
21.6817,10.2345,52.5565,1.5517,15.3,35.2,1602044908.0,0.0,15.1676,12500,0.008,939.2,0.0,1.9,8.8052
22.4802,10.2628,49.8254,1.5514,15.7,35.5,1602044921.0,0.0,15.1877,12500,0.008,939.2,0.0,1.9,8.8311
22.4129,10.2904,49.3579,1.5152,15.5,35.2,1602044934.0,0.0,15.1897,12500,0.008,939.2,0.0,1.9,8.74
27.4035,10.326,49.1144,1.4543,24.7,37.2,1602044947.0,0.0,15.223,12500,0.008,939.2,0.0,1.9,8.7205
19.0652,10.3459,49.11,1.5522,15.5,36.2,1602044960.0,0.0,15.2332,12500,0.008,939.2,0.0,1.9,8.7933
24.2544,10.3704,57.6749,1.5701,15.1,28.7,1602044973.0,0.0,15.2471,12500,0.008,939.2,0.0,1.9,8.7424
13.6765,10.6964,43.6911,1.5398,57.0914,70.2,1602045532.0,0.0,15.7777,50000,0.002,1102.5,0.0,2.7,8.9845
24.2882,10.7148,56.7964,1.4981,18.0,44.1,1602045545.0,0.0,15.6367,50000,0.002,1102.5,0.0,2.7,8.9099
33.4611,10.7512,62.7746,1.5727,21.8,44.3,1602045558.0,0.0,15.6417,50000,0.002,1102.5,0.0,2.7,8.9838
27.0019,10.7626,69.8055,1.5409,17.7,40.7,1602045571.0,0.0,15.642,50000,0.002,1102.5,0.0,2.7,8.9806
28.39,10.7915,58.3888,1.4984,16.7,42.6,1602045584.0,0.0,15.6423,50000,0.002,1102.5,0.0,2.7,8.8542
24.1529,10.8108,65.1143,1.5167,17.5,44.4,1602045597.0,0.0,15.6645,50000,0.002,1102.5,0.0,2.7,8.8645
25.2256,10.8369,58.0426,1.5584,16.6,41.9,1602045610.0,0.0,15.6825,50000,0.002,1102.5,0.0,2.7,8.9077
30.7272,10.8951,65.4302,1.5598,18.1,38.9,1602045623.0,0.0,15.7098,50000,0.002,1102.5,0.0,2.7,8.9377
24.0052,10.9283,63.6038,1.5481,12.4,37.5,1602045636.0,0.0,15.718,50000,0.002,1102.5,0.0,2.7,8.8849
7.028,11.5789,20.6969,1.5689,3.8,6.3,1602046195.0,0.0,16.2515,3125,0.032,238.9,0.0,1.1,8.9215
5.8445,11.5828,13.1367,1.5689,7.1,11.9,1602046208.0,0.0,16.2506,3125,0.032,238.9,0.0,1.1,8.9319
8.8087,11.5912,13.3616,1.5705,12.5,11.5,1602046221.0,0.0,16.2597,3125,0.032,238.9,0.0,1.1,8.9196
7.0344,11.618,13.1377,1.5695,6.7,12.0,1602046234.0,0.0,16.2581,3125,0.032,238.9,0.0,1.1,8.8909
5.1949,11.6248,12.74,1.557,5.8,9.6,1602046247.0,0.0,16.2676,3125,0.032,238.9,0.0,1.1,8.8889
6.4432,11.6391,12.9934,1.557,6.1,11.5,1602046260.0,0.0,16.2705,3125,0.032,238.9,0.0,1.1,8.8709
6.2749,11.6493,13.6487,1.2953,5.9,10.2,1602046273.0,0.0,16.2779,3125,0.032,238.9,0.0,1.1,8.5779
10.5426,11.6711,12.6865,1.3028,6.6,10.6,1602046286.0,0.0,16.2882,3125,0.032,238.9,0.0,1.1,8.5782
2.4154,12.2107,5.4888,1.3342,4.3,14.2,1602046845.0,0.0,16.5996,6250,0.016,469.4,0.0,1.3,8.5722
9.8628,12.2258,21.672,1.3697,9.5,21.3,1602046858.0,0.0,16.6051,6250,0.016,469.4,0.0,1.3,8.6254
11.7921,12.2522,29.0209,1.3511,8.3,19.5,1602046871.0,0.0,16.6213,6250,0.016,469.4,0.0,1.3,8.6074
10.186,12.2789,31.6194,1.3753,9.3,20.3,1602046884.0,0.0,16.6275,6250,0.016,469.4,0.0,1.3,8.631
15.5511,12.2914,25.3494,1.3692,9.2,19.0,1602046897.0,0.0,16.6513,6250,0.016,469.4,0.0,1.3,8.629
8.9805,12.3082,27.6326,1.3753,8.4,18.3,1602046910.0,0.0,16.6455,6250,0.016,469.4,0.0,1.3,8.6468
11.7556,12.3255,27.7433,1.3575,8.9,19.9,1602046923.0,0.0,16.6622,6250,0.016,469.4,0.0,1.3,8.648
10.6618,12.3457,28.2939,1.3873,10.4,19.4,1602046936.0,0.0,16.6761,6250,0.016,469.4,0.0,1.3,8.6592
2.8974,12.8291,7.6407,1.4601,10.7,14.3,1602047508.0,0.0,16.7786,9375,0.012,631.5,0.0,1.5,8.7734
15.1697,12.8389,36.9847,1.4858,12.2,27.4,1602047521.0,0.0,16.7854,9375,0.012,631.5,0.0,1.5,8.8116
16.7563,12.8526,34.2618,1.4123,11.6,26.1,1602047534.0,0.0,16.8622,9375,0.012,631.5,0.0,1.5,8.7619
15.5972,12.8601,33.3664,1.406,11.5,24.7,1602047547.0,0.0,16.7655,9375,0.012,631.5,0.0,1.5,8.732
20.9158,11.9674,31.1545,1.394,11.0,25.7,1602047560.0,0.0,16.7469,9375,0.012,631.5,0.0,1.5,8.7225
13.7003,11.9757,37.4419,1.4426,11.1,25.6,1602047573.0,0.0,16.7553,9375,0.012,631.5,0.0,1.5,8.7406
14.0513,11.9884,34.1574,1.4182,11.9,24.8,1602047586.0,0.0,16.7514,9375,0.012,631.5,0.0,1.5,8.7551
15.6531,11.9959,33.7266,1.3879,12.1,25.4,1602047599.0,0.0,16.7537,9375,0.012,631.5,0.0,1.5,8.729
15.2812,12.0136,37.4024,1.3877,11.8,26.4,1602047612.0,0.0,16.7584,9375,0.012,631.5,0.0,1.5,8.7242
17.2232,13.0269,38.1332,1.516,11.6,37.1,1602048249.0,0.0,17.0844,12500,0.008,939.3,0.0,2.1,8.8877
20.9776,13.0378,55.701,1.541,16.6,37.0,1602048262.0,0.0,17.0962,12500,0.008,939.3,0.0,2.1,8.9172
21.6552,13.0584,52.2455,1.5587,15.7,35.3,1602048275.0,0.0,17.0855,12500,0.008,939.3,0.0,2.1,8.8883
21.7725,13.0757,56.3623,1.4793,23.0,36.5,1602048288.0,0.0,17.1022,12500,0.008,939.3,0.0,2.1,8.8794
20.4179,13.1119,57.1982,1.4789,15.6,35.4,1602048301.0,0.0,17.1119,12500,0.008,939.3,0.0,2.1,8.8707
24.7873,13.1441,61.4999,1.4603,16.6,37.8,1602048314.0,0.0,17.1242,12500,0.008,939.3,0.0,2.1,8.8423
23.7975,13.1673,46.3535,1.5375,16.1,36.1,1602048327.0,0.0,17.149,12500,0.008,939.3,0.0,2.1,8.9509
23.9009,13.1916,56.3777,1.5648,15.1,33.3,1602048340.0,0.0,17.1627,12500,0.008,939.3,0.0,2.1,8.9825
14.2156,13.6928,25.6496,1.5654,66.6,56.6,1602048899.0,0.0,17.778,50000,0.002,1101.0,0.0,2.8,9.0277
17.6821,13.7049,53.5761,1.4797,17.7,43.9,1602048912.0,0.0,17.687,50000,0.002,1101.0,0.0,2.8,8.9151
26.2874,13.7416,69.1377,1.559,17.2,47.0,1602048925.0,0.0,17.7133,50000,0.002,1101.0,0.0,2.8,9.0032
25.8473,13.7582,58.4646,1.5615,17.6,43.1,1602048938.0,0.0,17.7168,50000,0.002,1101.0,0.0,2.8,8.9883
26.4473,13.7943,67.1949,1.5181,17.9,39.5,1602048951.0,0.0,17.7503,50000,0.002,1101.0,0.0,2.8,8.9515
27.8539,13.8337,67.751,1.5715,16.9,37.4,1602048964.0,0.0,17.7489,50000,0.002,1101.0,0.0,2.8,9.0142
22.3653,13.8548,65.9858,1.505,17.8,44.3,1602048977.0,0.0,17.7797,50000,0.002,1101.0,0.0,2.8,8.9424
23.731,13.8851,63.1844,1.5154,17.5,43.5,1602048990.0,0.0,17.8058,50000,0.002,1101.0,0.0,2.8,8.9558
26.2447,13.9067,59.4299,1.5473,17.2,25.4,1602049003.0,0.0,17.8092,50000,0.002,1101.0,0.0,2.8,8.9775
13.3453,14.3637,29.2723,1.5708,13.0,40.8,1602049562.0,0.0,18.1866,3125,0.032,238.9,0.0,1.1,9.0156
6.0366,14.3882,14.2767,1.5589,6.6,11.1,1602049575.0,0.0,18.1843,3125,0.032,238.9,0.0,1.1,9.0009
5.3507,14.3937,11.6384,1.5589,6.6,11.2,1602049588.0,0.0,18.1903,3125,0.032,238.9,0.0,1.1,8.9987
6.9091,14.402,15.9261,1.3385,7.0,13.1,1602049601.0,0.0,18.1807,3125,0.032,238.9,0.0,1.1,8.7549
4.8132,14.4103,11.4254,1.3439,5.6,10.0,1602049614.0,0.0,18.1773,3125,0.032,238.9,0.0,1.1,8.7425
11.1401,14.4207,13.9393,1.3505,13.1,11.7,1602049627.0,0.0,18.1753,3125,0.032,238.9,0.0,1.1,8.7399
5.2416,14.4292,12.7492,1.351,5.4,10.7,1602049640.0,0.0,18.1821,3125,0.032,238.9,0.0,1.1,8.7297
5.9034,14.436,12.0593,1.3573,5.9,10.8,1602049653.0,0.0,18.185,3125,0.032,238.9,0.0,1.1,8.6994
2.1363,14.9812,4.6896,1.3655,19.0,38.2,1602050212.0,0.0,18.5657,6250,0.016,469.4,0.0,1.4,8.6967
11.3003,15.0013,25.9726,1.3659,10.4,22.1,1602050225.0,0.0,18.5785,6250,0.016,469.4,0.0,1.4,8.7287
16.1601,15.0242,31.8795,1.3713,9.9,18.9,1602050238.0,0.0,18.5967,6250,0.016,469.4,0.0,1.4,8.7153
11.6053,15.0512,28.2457,1.3715,9.2,20.6,1602050251.0,0.0,18.6081,6250,0.016,469.4,0.0,1.4,8.701
10.3443,15.0781,28.1669,1.3717,8.9,19.9,1602050264.0,0.0,18.6264,6250,0.016,469.4,0.0,1.4,8.7308
9.5941,15.0936,25.2627,1.3711,9.9,19.7,1602050277.0,0.0,18.644,6250,0.016,469.4,0.0,1.4,8.7259
16.4279,15.1072,28.5043,1.3957,16.7,19.9,1602050290.0,0.0,18.6402,6250,0.016,469.4,0.0,1.4,8.76
12.7039,15.112,29.2153,1.3894,9.6,21.0,1602050303.0,0.0,18.6396,6250,0.016,469.4,0.0,1.4,8.7462
3.9367,14.9793,7.6072,1.5,5.4,12.4,1602050875.0,0.0,18.9522,9375,0.012,631.5,0.0,1.5,8.8982
13.5818,14.9861,34.1422,1.4197,12.2,27.5,1602050888.0,0.0,18.9522,9375,0.012,631.5,0.0,1.5,8.9008
18.5677,15.0028,36.2746,1.4071,19.4,26.6,1602050901.0,0.0,18.9499,9375,0.012,631.5,0.0,1.5,8.8173
13.2047,15.0052,35.0899,1.4205,11.1,25.0,1602050914.0,0.0,18.9338,9375,0.012,631.5,0.0,1.5,8.8376
14.1182,15.0137,35.609,1.4017,10.7,24.4,1602050927.0,0.0,18.9373,9375,0.012,631.5,0.0,1.5,8.8231
14.5188,15.0268,38.8389,1.4076,12.2,26.3,1602050940.0,0.0,18.942,9375,0.012,631.5,0.0,1.5,8.7921
14.7988,15.0365,36.3481,1.3834,12.0,25.4,1602050953.0,0.0,18.9357,9375,0.012,631.5,0.0,1.5,8.7906
20.1112,15.0438,35.5901,1.4503,10.9,24.2,1602050966.0,0.0,18.9393,9375,0.012,631.5,0.0,1.5,8.8421
13.5575,15.0529,35.791,1.4144,12.0,26.5,1602050979.0,0.0,18.928,9375,0.012,631.5,0.0,1.5,8.8262
9.4856,16.0241,21.6526,1.3922,15.0,26.8,1602051616.0,0.0,19.2433,12500,0.008,939.2,0.0,1.9,8.9614
22.4627,16.0427,50.7911,1.5727,16.3,37.0,1602051629.0,0.0,19.2454,12500,0.008,939.2,0.0,1.9,9.134
27.1864,15.1653,48.1627,1.5548,15.0,34.6,1602051642.0,0.0,19.2496,12500,0.008,939.2,0.0,1.9,9.1134
23.7445,15.1947,46.4919,1.512,16.2,36.4,1602051655.0,0.0,19.267,12500,0.008,939.2,0.0,1.9,8.9889
23.9851,15.2118,58.0747,1.5319,17.5,35.0,1602051668.0,0.0,19.2713,12500,0.008,939.2,0.0,1.9,9.1269
23.1195,15.2305,60.6713,1.5176,17.2,36.4,1602051681.0,0.0,19.277,12500,0.008,939.2,0.0,1.9,9.08
28.2502,15.2562,48.7836,1.5481,23.8,36.7,1602051694.0,0.0,19.2735,12500,0.008,939.2,0.0,1.9,9.1382
22.069,15.2681,56.7311,1.5058,15.1,36.5,1602051707.0,0.0,19.2809,12500,0.008,939.2,0.0,1.9,9.0999
23.6292,16.4525,59.4996,1.5192,17.8,43.0,1602052279.0,0.0,19.9925,50000,0.002,1100.3,0.0,2.9,9.5695
25.1277,16.4785,63.5368,1.5563,19.0,39.3,1602052292.0,0.0,20.0174,50000,0.002,1100.3,0.0,2.9,9.6086
32.3809,16.5121,64.4213,1.5807,18.0,36.5,1602052305.0,0.0,20.0397,50000,0.002,1100.3,0.0,2.9,9.6344
23.705,16.5304,62.3486,1.5805,16.9,39.9,1602052318.0,0.0,20.0581,50000,0.002,1100.3,0.0,2.9,9.6478
