acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,host_cpu,Time,class,host_mem,httperf_num,httperf_per,request_rate,stress_ng_cpu,total_time
0.2603,10.9438,0.0072,0.6742,2.8,1602158298.0,0.0,26.6739,3125,0.032,238.9,0.0,1.4
5.4129,10.9499,16.8022,0.9441,24.4,1602158311.0,0.0,26.9796,3125,0.032,238.9,0.0,1.4
7.1167,10.9632,19.15,1.1487,20.6,1602158324.0,0.0,27.207,3125,0.032,238.9,0.0,1.4
7.7941,10.9734,18.6321,1.1796,24.5,1602158337.0,0.0,27.2871,3125,0.032,238.9,0.0,1.4
10.716,10.9992,18.6315,1.2169,18.2,1602158350.0,0.0,27.3096,3125,0.032,238.9,0.0,1.4
7.1422,11.0092,15.7221,1.2032,22.7,1602158363.0,0.0,27.3099,3125,0.032,238.9,0.0,1.4
8.9594,11.0212,18.8775,1.2069,20.4,1602158376.0,0.0,27.3181,3125,0.032,238.9,0.0,1.4
6.2888,11.0344,16.7169,1.2174,19.5,1602158389.0,0.0,27.345,3125,0.032,238.9,0.0,1.4
9.5966,11.5346,19.8864,1.2383,32.5,1602158948.0,0.0,29.1928,6250,0.016,469.4,0.0,1.8
17.8814,11.5506,32.376,1.2921,38.4,1602158961.0,0.0,29.2679,6250,0.016,469.4,0.0,1.8
13.7069,11.5757,33.4554,1.2742,35.7,1602158974.0,0.0,29.2597,6250,0.016,469.4,0.0,1.8
11.7837,11.5913,28.1246,1.2511,34.2,1602158987.0,0.0,28.3772,6250,0.016,469.4,0.0,1.8
12.7881,11.613,31.5265,1.2921,34.4,1602159000.0,0.0,28.4355,6250,0.016,469.4,0.0,1.8
20.1044,11.6304,32.1503,1.268,45.3,1602159013.0,0.0,28.4071,6250,0.016,469.4,0.0,1.8
13.7933,11.6391,31.2588,1.2686,35.2,1602159026.0,0.0,28.3944,6250,0.016,469.4,0.0,1.8
13.9866,11.6495,31.2462,1.268,33.7,1602159039.0,0.0,28.3928,6250,0.016,469.4,0.0,1.8
9.2819,11.2989,20.3236,1.4163,36.7,1602159598.0,0.0,30.1502,9375,0.012,631.5,0.0,2.4
17.7994,11.3147,42.8993,1.4457,47.0,1602159611.0,0.0,30.1819,9375,0.012,631.5,0.0,2.4
18.2603,11.3391,38.8513,1.4222,44.8,1602159624.0,0.0,30.1802,9375,0.012,631.5,0.0,2.4
23.4559,11.3637,38.6398,1.3426,50.5,1602159637.0,0.0,29.2419,9375,0.012,631.5,0.0,2.4
16.1629,11.3823,39.8959,1.3431,43.4,1602159650.0,0.0,29.2051,9375,0.012,631.5,0.0,2.4
16.6004,11.412,37.8919,1.41,44.9,1602159663.0,0.0,29.3008,9375,0.012,631.5,0.0,2.4
20.3079,11.4237,45.0511,1.3132,43.4,1602159676.0,0.0,29.209,9375,0.012,631.5,0.0,2.4
17.7876,11.4387,45.237,1.3116,44.0,1602159689.0,0.0,29.179,9375,0.012,631.5,0.0,2.4
24.7181,11.4711,42.1574,1.3365,43.5,1602159702.0,0.0,29.1892,9375,0.012,631.5,0.0,2.4
12.019,12.3807,22.8709,1.4009,52.6,1602160326.0,0.0,30.9456,12500,0.008,939.2,0.0,6.3
27.8177,12.3889,51.8972,1.4606,62.5,1602160339.0,0.0,30.9998,12500,0.008,939.2,0.0,6.3
23.1689,12.4018,60.1233,1.4665,61.4,1602160352.0,0.0,31.0286,12500,0.008,939.2,0.0,6.3
27.3393,12.4223,58.4952,1.4726,64.3,1602160365.0,0.0,30.1637,12500,0.008,939.2,0.0,6.3
34.5399,12.4625,65.3769,1.4665,61.1,1602160378.0,0.0,30.1748,12500,0.008,939.2,0.0,6.3
27.693,12.4863,53.2571,1.4664,64.0,1602160391.0,0.0,30.1943,12500,0.008,939.2,0.0,6.3
29.2773,12.5143,56.2447,1.4663,63.7,1602160404.0,0.0,30.2015,12500,0.008,939.2,0.0,6.3
28.5414,12.5364,58.9905,1.5084,48.5,1602160417.0,0.0,30.1499,12500,0.008,939.2,0.0,6.3
12.1773,12.7666,30.2881,1.4307,42.7,1602160976.0,0.0,31.863,50000,0.002,1106.9,0.0,23.0
32.7709,12.7905,67.0297,1.4499,71.9,1602160989.0,0.0,31.9047,50000,0.002,1106.9,0.0,23.0
35.3352,12.8234,63.3691,1.4919,74.8,1602161002.0,0.0,31.9928,50000,0.002,1106.9,0.0,23.0
31.3683,12.8459,62.8588,1.4492,64.5,1602161015.0,0.0,31.9353,50000,0.002,1106.9,0.0,23.0
34.3714,12.877,66.4132,1.4853,69.7,1602161028.0,0.0,31.9888,50000,0.002,1106.9,0.0,23.0
35.8319,12.8926,73.466,1.4555,73.2,1602161041.0,0.0,31.9449,50000,0.002,1106.9,0.0,23.0
33.2019,12.9094,64.3763,1.492,73.1,1602161054.0,0.0,31.0632,50000,0.002,1106.9,0.0,23.0
40.6958,12.9779,72.7643,1.4673,71.6,1602161067.0,0.0,31.0603,50000,0.002,1106.9,0.0,23.0
17.8937,13.2984,29.0031,1.5099,20.2,1602161626.0,0.0,32.7078,3125,0.032,238.9,0.0,1.4
9.106,13.305,16.154,1.5107,21.1,1602161639.0,0.0,32.7123,3125,0.032,238.9,0.0,1.4
7.2121,13.3075,16.4216,1.5109,19.7,1602161652.0,0.0,32.3122,3125,0.032,238.9,0.0,1.4
9.6112,13.3165,20.4996,1.5112,22.5,1602161665.0,0.0,32.308,3125,0.032,238.9,0.0,1.4
6.7787,13.3225,15.7922,1.4264,19.8,1602161678.0,0.0,32.2139,3125,0.032,238.9,0.0,1.4
11.9936,13.3298,16.5567,1.4268,20.0,1602161691.0,0.0,32.216,3125,0.032,238.9,0.0,1.4
6.7261,13.3345,15.2641,1.4328,19.9,1602161704.0,0.0,31.9688,3125,0.032,238.9,0.0,1.4
7.5121,13.3367,17.6566,1.2011,19.2,1602161717.0,0.0,31.4915,3125,0.032,238.9,0.0,1.4
3.2677,13.819,6.3998,1.2342,10.4,1602162263.0,0.0,33.1441,6250,0.016,469.4,0.0,2.0
11.7507,13.8298,26.3643,1.2696,37.5,1602162276.0,0.0,33.1908,6250,0.016,469.4,0.0,2.0
14.5634,13.8607,35.0809,1.3177,34.7,1602162289.0,0.0,33.2692,6250,0.016,469.4,0.0,2.0
18.1742,13.8794,30.845,1.3058,37.4,1602162302.0,0.0,32.3866,6250,0.016,469.4,0.0,2.0
12.9917,13.9059,30.8517,1.2807,33.4,1602162315.0,0.0,32.3947,6250,0.016,469.4,0.0,2.0
14.7442,13.931,30.2086,1.2931,31.8,1602162328.0,0.0,32.4208,6250,0.016,469.4,0.0,2.0
13.1742,13.9474,27.4804,1.306,35.8,1602162341.0,0.0,32.3989,6250,0.016,469.4,0.0,2.0
20.8008,13.9635,31.0663,1.2996,44.1,1602162354.0,0.0,32.4304,6250,0.016,469.4,0.0,2.0
15.5693,13.7921,17.5156,1.3851,22.7,1602162913.0,0.0,34.2091,9375,0.012,631.5,0.0,2.4
12.8503,13.7975,27.6681,1.3799,43.1,1602162926.0,0.0,34.2132,9375,0.012,631.5,0.0,2.4
18.739,13.8105,42.4436,1.4344,42.7,1602162939.0,0.0,34.27,9375,0.012,631.5,0.0,2.4
17.6089,13.8181,34.8907,1.3852,43.9,1602162952.0,0.0,34.1544,9375,0.012,631.5,0.0,2.4
18.5261,13.8283,45.068,1.3186,46.9,1602162965.0,0.0,33.2483,9375,0.012,631.5,0.0,2.4
24.4179,13.8507,41.1765,1.3439,44.3,1602162978.0,0.0,33.2743,9375,0.012,631.5,0.0,2.4
19.6957,13.8569,40.0858,1.3728,44.0,1602162991.0,0.0,33.3079,9375,0.012,631.5,0.0,2.4
18.4191,13.8674,42.8988,1.3309,44.6,1602163004.0,0.0,33.2554,9375,0.012,631.5,0.0,2.4
19.1221,13.8754,35.8245,1.3118,45.3,1602163017.0,0.0,33.2284,9375,0.012,631.5,0.0,2.4
16.9696,13.8894,39.8195,1.3304,40.4,1602163030.0,0.0,33.2212,9375,0.012,631.5,0.0,2.4
9.8797,14.7302,19.8576,1.471,9.8,1602163641.0,0.0,34.8127,12500,0.008,939.2,0.0,9.7
34.7073,14.7549,60.0389,1.4463,74.0,1602163654.0,0.0,34.8262,12500,0.008,939.2,0.0,9.7
30.5405,14.7688,57.7583,1.4835,62.0,1602163667.0,0.0,34.8738,12500,0.008,939.2,0.0,9.7
25.6174,14.7909,61.1043,1.4765,62.8,1602163680.0,0.0,34.8782,12500,0.008,939.2,0.0,9.7
30.983,14.8109,53.6328,1.4826,62.8,1602163693.0,0.0,34.0222,12500,0.008,939.2,0.0,9.7
25.6442,14.8264,65.1303,1.4946,61.4,1602163706.0,0.0,34.0371,12500,0.008,939.2,0.0,9.7
34.8901,14.8716,62.5298,1.4647,65.9,1602163719.0,0.0,34.0242,12500,0.008,939.2,0.0,9.7
28.5107,14.8979,57.9709,1.4714,63.9,1602163732.0,0.0,34.0554,12500,0.008,939.2,0.0,9.7
29.3471,15.0765,66.6266,1.4542,71.9,1602164304.0,0.0,35.6437,50000,0.002,1111.3,0.0,18.8
37.257,15.0959,67.914,1.5021,73.9,1602164317.0,0.0,35.7101,50000,0.002,1111.3,0.0,18.8
34.0138,15.1121,57.494,1.4787,67.6,1602164330.0,0.0,35.656,50000,0.002,1111.3,0.0,18.8
38.3579,15.1313,61.9086,1.4848,63.7,1602164343.0,0.0,35.7111,50000,0.002,1111.3,0.0,18.8
34.4311,15.1401,73.6708,1.4857,75.8,1602164356.0,0.0,34.8005,50000,0.002,1111.3,0.0,18.8
33.8742,15.1517,67.601,1.4919,74.7,1602164369.0,0.0,34.7827,50000,0.002,1111.3,0.0,18.8
34.8013,15.1607,72.1196,1.4968,73.0,1602164382.0,0.0,34.7767,50000,0.002,1111.3,0.0,18.8
5.9674,15.5717,12.2742,1.5103,19.5,1602164954.0,0.0,36.4889,3125,0.032,238.9,0.0,1.3
12.6023,15.5787,15.3649,1.5103,19.2,1602164967.0,0.0,36.4897,3125,0.032,238.9,0.0,1.3
6.5708,15.5832,15.2509,1.5103,21.4,1602164980.0,0.0,36.4837,3125,0.032,238.9,0.0,1.3
6.3377,15.5901,13.1316,1.4798,17.5,1602164993.0,0.0,36.4521,3125,0.032,238.9,0.0,1.3
6.7563,15.5964,16.098,1.4849,22.2,1602165006.0,0.0,36.4585,3125,0.032,238.9,0.0,1.3
10.8496,15.6286,16.8647,1.2052,26.0,1602165019.0,0.0,36.1593,3125,0.032,238.9,0.0,1.3
8.2935,15.6332,15.857,1.2052,18.8,1602165032.0,0.0,36.1528,3125,0.032,238.9,0.0,1.3
6.172,15.6419,14.8674,1.2052,19.0,1602165045.0,0.0,35.2454,3125,0.032,238.9,0.0,1.3
2.4471,16.018,7.7023,1.2602,17.2,1602165591.0,0.0,36.9744,6250,0.016,469.4,0.0,2.0
12.7311,16.0439,33.1761,1.2725,38.2,1602165604.0,0.0,37.0139,6250,0.016,469.4,0.0,2.0
14.9978,16.0657,31.5162,1.286,36.7,1602165617.0,0.0,37.0492,6250,0.016,469.4,0.0,2.0
18.7751,16.096,34.7676,1.2739,43.4,1602165630.0,0.0,37.0719,6250,0.016,469.4,0.0,2.0
13.1459,16.12,29.9086,1.304,34.1,1602165643.0,0.0,36.2104,6250,0.016,469.4,0.0,2.0
14.6264,16.1418,31.4666,1.2915,33.0,1602165656.0,0.0,36.1949,6250,0.016,469.4,0.0,2.0
12.8933,16.1693,30.7052,1.2866,35.2,1602165669.0,0.0,36.2258,6250,0.016,469.4,0.0,2.0
14.7791,16.1868,35.8025,1.3155,33.8,1602165682.0,0.0,36.2393,6250,0.016,469.4,0.0,2.0
4.676,16.3752,7.6137,1.4267,12.6,1602166241.0,0.0,37.7769,9375,0.012,631.5,0.0,2.6
26.0893,15.6555,41.1545,1.3593,46.8,1602166254.0,0.0,37.7269,9375,0.012,631.5,0.0,2.6
16.0474,15.664,37.8035,1.402,45.5,1602166267.0,0.0,37.688,9375,0.012,631.5,0.0,2.6
17.4952,15.6745,40.3816,1.306,45.5,1602166280.0,0.0,36.7981,9375,0.012,631.5,0.0,2.6
19.9248,15.7122,37.8396,1.3294,45.5,1602166293.0,0.0,36.8483,9375,0.012,631.5,0.0,2.6
20.8709,15.7361,41.7117,1.3477,44.4,1602166306.0,0.0,36.8649,9375,0.012,631.5,0.0,2.6
19.2915,15.7847,42.0514,1.3233,43.2,1602166319.0,0.0,36.8523,9375,0.012,631.5,0.0,2.6
17.7462,15.7917,36.1736,1.3743,42.1,1602166332.0,0.0,36.9437,9375,0.012,631.5,0.0,2.6
18.2529,15.7996,42.3699,1.3966,45.7,1602166345.0,0.0,36.9057,9375,0.012,631.5,0.0,2.6
12.7357,16.571,29.4001,1.3119,62.1,1602166969.0,0.0,38.4052,12500,0.008,939.2,0.0,7.3
34.7902,16.5989,60.5266,1.4516,66.1,1602166982.0,0.0,38.5736,12500,0.008,939.2,0.0,7.3
37.6858,16.6883,57.4842,1.4586,72.3,1602166995.0,0.0,38.5656,12500,0.008,939.2,0.0,7.3
26.4713,16.6378,50.5101,1.429,63.0,1602167008.0,0.0,38.5311,12500,0.008,939.2,0.0,7.3
27.2273,16.6445,63.2892,1.4823,62.2,1602167021.0,0.0,37.6625,12500,0.008,939.2,0.0,7.3
28.5856,16.6809,57.7763,1.4824,65.8,1602167034.0,0.0,37.6588,12500,0.008,939.2,0.0,7.3
28.3772,16.6941,56.6908,1.5069,64.7,1602167047.0,0.0,37.693,12500,0.008,939.2,0.0,7.3
38.0398,16.763,52.6442,1.4952,69.2,1602167060.0,0.0,37.7018,12500,0.008,939.2,0.0,7.3
11.581,16.7581,27.4889,1.4604,40.4,1602167619.0,0.0,39.1865,50000,0.002,1102.1,0.0,24.9
41.8382,16.7885,66.1223,1.5091,73.3,1602167632.0,0.0,39.1829,50000,0.002,1102.1,0.0,24.9
30.9652,16.7943,59.6235,1.4905,67.7,1602167645.0,0.0,39.213,50000,0.002,1102.1,0.0,24.9
34.4428,16.8208,67.2325,1.4803,67.7,1602167658.0,0.0,38.8028,50000,0.002,1102.1,0.0,24.9
39.0862,16.8272,68.2733,1.4679,76.2,1602167671.0,0.0,38.296,50000,0.002,1102.1,0.0,24.9
34.191,16.8579,65.4209,1.487,80.7,1602167684.0,0.0,38.3217,50000,0.002,1102.1,0.0,24.9
37.2405,16.8665,62.3462,1.4935,74.9,1602167697.0,0.0,38.3523,50000,0.002,1102.1,0.0,24.9
33.8709,16.8924,59.4033,1.4755,66.1,1602167710.0,0.0,38.3261,50000,0.002,1102.1,0.0,24.9
10.1988,17.1088,25.1408,1.569,6.8,1602168269.0,0.0,40.0483,3125,0.032,238.9,0.0,1.3
7.2195,17.1145,13.4759,1.569,20.2,1602168282.0,0.0,40.0551,3125,0.032,238.9,0.0,1.3
7.2825,17.1239,14.1962,1.569,20.3,1602168295.0,0.0,40.0521,3125,0.032,238.9,0.0,1.3
14.0339,17.1746,20.2924,1.4727,30.8,1602168308.0,0.0,39.0403,3125,0.032,238.9,0.0,1.3
6.3456,17.1828,13.5684,1.2044,18.2,1602168321.0,0.0,38.7557,3125,0.032,238.9,0.0,1.3
8.2694,17.2011,17.7148,1.2105,20.4,1602168334.0,0.0,38.7715,3125,0.032,238.9,0.0,1.3
7.3193,17.2131,14.3489,1.2105,18.7,1602168347.0,0.0,38.7752,3125,0.032,238.9,0.0,1.3
7.9651,17.2326,14.4112,1.2106,18.5,1602168360.0,0.0,38.7941,3125,0.032,238.9,0.0,1.3
6.2866,17.6985,12.1341,1.2609,43.7,1602168906.0,0.0,40.4649,6250,0.016,469.4,0.0,2.0
16.4708,17.7106,31.3694,1.3027,42.8,1602168919.0,0.0,40.4919,6250,0.016,469.4,0.0,2.0
16.772,17.7313,34.9319,1.3134,33.9,1602168932.0,0.0,40.5405,6250,0.016,469.4,0.0,2.0
15.288,17.7586,34.663,1.2965,46.0,1602168945.0,0.0,39.6567,6250,0.016,469.4,0.0,2.0
14.499,17.7852,32.2864,1.3021,33.7,1602168958.0,0.0,39.6837,6250,0.016,469.4,0.0,2.0
13.5474,17.7932,27.5526,1.3017,33.9,1602168971.0,0.0,39.6779,6250,0.016,469.4,0.0,2.0
21.2591,17.8628,30.7734,1.3083,36.2,1602168984.0,0.0,39.6772,6250,0.016,469.4,0.0,2.0
13.8796,17.8719,30.0385,1.2838,35.1,1602168997.0,0.0,39.6764,6250,0.016,469.4,0.0,2.0
12.6821,18.2032,26.6744,1.4244,52.1,1602169556.0,0.0,41.3798,9375,0.012,631.5,0.0,2.5
14.5735,18.2123,33.0337,1.4012,44.8,1602169569.0,0.0,41.3563,9375,0.012,631.5,0.0,2.5
19.3395,18.2361,41.4873,1.4373,43.9,1602169582.0,0.0,41.4488,9375,0.012,631.5,0.0,2.5
18.9972,18.2634,33.6303,1.37,43.7,1602169595.0,0.0,41.3718,9375,0.012,631.5,0.0,2.5
17.2079,17.4976,36.8487,1.3275,43.2,1602169608.0,0.0,40.3772,9375,0.012,631.5,0.0,2.5
18.4845,17.5063,42.1416,1.3505,45.9,1602169621.0,0.0,40.4616,9375,0.012,631.5,0.0,2.5
19.18,17.5173,40.5,1.3393,44.0,1602169634.0,0.0,40.4409,9375,0.012,631.5,0.0,2.5
19.0783,17.5177,40.6649,1.3277,44.2,1602169647.0,0.0,40.461,9375,0.012,631.5,0.0,2.5
24.8954,17.579,38.3906,1.3879,53.2,1602169660.0,0.0,40.482,9375,0.012,631.5,0.0,2.5
16.108,17.5811,37.5923,1.3339,32.1,1602169673.0,0.0,40.3848,9375,0.012,631.5,0.0,2.5
11.7821,18.3163,13.2461,1.4983,17.6,1602170284.0,0.0,42.1082,12500,0.008,939.2,0.0,7.1
22.2721,18.323,49.5988,1.449,73.9,1602170297.0,0.0,42.1113,12500,0.008,939.2,0.0,7.1
28.3646,18.3625,61.2551,1.4915,61.9,1602170310.0,0.0,42.154,12500,0.008,939.2,0.0,7.1
29.3827,18.3957,54.8995,1.4978,64.5,1602170323.0,0.0,41.2513,12500,0.008,939.2,0.0,7.1
28.4633,18.418,61.7152,1.4736,64.6,1602170336.0,0.0,41.2664,12500,0.008,939.2,0.0,7.1
35.188,18.4704,48.4584,1.4797,61.2,1602170349.0,0.0,41.2727,12500,0.008,939.2,0.0,7.1
28.606,18.4743,65.8558,1.4983,66.2,1602170362.0,0.0,41.2855,12500,0.008,939.2,0.0,7.1
31.4608,18.4939,52.9526,1.4919,65.9,1602170375.0,0.0,41.2757,12500,0.008,939.2,0.0,7.1
22.6273,18.5551,42.9401,1.4766,73.3,1602170947.0,0.0,42.819,50000,0.002,1111.2,0.0,19.5
36.5435,18.5799,70.3463,1.501,67.9,1602170960.0,0.0,42.8542,50000,0.002,1111.2,0.0,19.5
42.9054,18.5931,73.9568,1.4888,70.6,1602170973.0,0.0,42.838,50000,0.002,1111.2,0.0,19.5
27.8609,18.5959,57.3344,1.4768,79.3,1602170986.0,0.0,42.8412,50000,0.002,1111.2,0.0,19.5
33.6843,18.6189,66.7657,1.4944,72.0,1602170999.0,0.0,42.8495,50000,0.002,1111.2,0.0,19.5
34.6711,18.6411,61.9799,1.4765,72.2,1602171012.0,0.0,41.9695,50000,0.002,1111.2,0.0,19.5
33.6749,18.6766,76.317,1.4944,69.8,1602171025.0,0.0,42.0083,50000,0.002,1111.2,0.0,19.5
4.5862,19.1283,8.3563,1.5434,28.6,1602171597.0,0.0,43.709,3125,0.032,238.9,0.0,1.3
7.9854,19.1403,17.3673,1.5434,28.7,1602171610.0,0.0,43.7089,3125,0.032,238.9,0.0,1.3
8.3828,19.1468,17.297,1.5434,22.0,1602171623.0,0.0,43.7133,3125,0.032,238.9,0.0,1.3
8.5137,19.15,17.5972,1.5011,19.9,1602171636.0,0.0,43.6684,3125,0.032,238.9,0.0,1.3
7.3527,19.1558,15.4198,1.5011,20.2,1602171649.0,0.0,42.7782,3125,0.032,238.9,0.0,1.3
13.1057,19.1639,18.1842,1.5021,21.7,1602171662.0,0.0,42.5445,3125,0.032,238.9,0.0,1.3
7.6613,19.1693,17.2645,1.2727,18.4,1602171675.0,0.0,42.511,3125,0.032,238.9,0.0,1.3
7.4058,19.1816,14.1426,1.2755,16.4,1602171688.0,0.0,42.4944,3125,0.032,238.9,0.0,1.3
3.8759,19.5497,9.636,1.2833,18.2,1602172234.0,0.0,44.0807,6250,0.016,469.4,0.0,1.9
13.2631,19.5683,32.1295,1.2948,39.5,1602172247.0,0.0,44.1347,6250,0.016,469.4,0.0,1.9
15.1941,19.6013,29.6662,1.4033,32.9,1602172260.0,0.0,44.2555,6250,0.016,469.4,0.0,1.9
21.1804,19.6917,31.0794,1.3252,32.5,1602172273.0,0.0,44.1852,6250,0.016,469.4,0.0,1.9
12.5661,19.6972,32.8281,1.2888,38.3,1602172286.0,0.0,43.3147,6250,0.016,469.4,0.0,1.9
13.0856,19.7223,28.6237,1.3065,33.4,1602172299.0,0.0,43.3475,6250,0.016,469.4,0.0,1.9
14.6128,19.7449,33.6098,1.3246,34.5,1602172312.0,0.0,43.3626,6250,0.016,469.4,0.0,1.9
16.7767,19.7604,31.5553,1.3065,36.6,1602172325.0,0.0,43.3626,6250,0.016,469.4,0.0,1.9
5.8529,20.5039,9.1392,1.4413,14.8,1602172884.0,0.0,45.2109,9375,0.012,631.5,0.0,2.8
25.4137,20.5414,37.5459,1.4357,55.2,1602172897.0,0.0,45.239,9375,0.012,631.5,0.0,2.8
19.0355,20.5687,43.2191,1.392,46.2,1602172910.0,0.0,45.1943,9375,0.012,631.5,0.0,2.8
18.3263,20.607,39.9561,1.3676,44.9,1602172923.0,0.0,45.1984,9375,0.012,631.5,0.0,2.8
17.5074,20.6164,42.642,1.3314,43.7,1602172936.0,0.0,44.5837,9375,0.012,631.5,0.0,2.8
27.8171,19.8955,39.6707,1.4047,61.2,1602172949.0,0.0,44.3977,9375,0.012,631.5,0.0,2.8
16.9341,19.9021,38.409,1.4167,44.5,1602172962.0,0.0,44.3258,9375,0.012,631.5,0.0,2.8
18.6547,19.9122,41.2299,1.3435,43.4,1602172975.0,0.0,44.3172,9375,0.012,631.5,0.0,2.8
19.9721,19.9265,37.5433,1.3798,46.1,1602172988.0,0.0,44.338,9375,0.012,631.5,0.0,2.8
6.3445,20.4494,14.0504,1.4728,58.3,1602173612.0,0.0,45.6799,12500,0.008,939.1,0.0,8.5
30.5146,20.4872,63.9429,1.4841,65.1,1602173625.0,0.0,45.8602,12500,0.008,939.1,0.0,8.5
36.9189,20.5657,59.2738,1.5085,71.2,1602173638.0,0.0,45.8916,12500,0.008,939.1,0.0,8.5
30.4373,20.5727,52.1076,1.4904,66.8,1602173651.0,0.0,45.8768,12500,0.008,939.1,0.0,8.5
27.1084,20.5241,52.415,1.4963,62.6,1602173664.0,0.0,45.8806,12500,0.008,939.1,0.0,8.5
27.5089,20.5534,63.0481,1.5087,65.5,1602173677.0,0.0,45.0509,12500,0.008,939.1,0.0,8.5
28.3681,20.6017,56.5875,1.5161,64.9,1602173690.0,0.0,45.0584,12500,0.008,939.1,0.0,8.5
35.5817,20.6909,60.2442,1.4904,70.9,1602173703.0,0.0,45.0346,12500,0.008,939.1,0.0,8.5
14.588,20.8697,32.8364,1.509,58.5,1602174262.0,0.0,46.474,50000,0.002,1104.6,0.0,24.9
30.9831,20.8873,68.4917,1.4553,69.2,1602174275.0,0.0,46.5146,50000,0.002,1104.6,0.0,24.9
39.3686,20.9036,54.5941,1.5125,68.0,1602174288.0,0.0,46.588,50000,0.002,1104.6,0.0,24.9
35.934,20.9851,73.0423,1.5039,79.2,1602174301.0,0.0,46.6551,50000,0.002,1104.6,0.0,24.9
37.4677,21.039,61.6592,1.5213,73.4,1602174314.0,0.0,46.7159,50000,0.002,1104.6,0.0,24.9
33.4294,21.0709,66.2946,1.4853,79.4,1602174327.0,0.0,45.8093,50000,0.002,1104.6,0.0,24.9
31.2073,21.1218,69.7047,1.5095,67.2,1602174340.0,0.0,45.8699,50000,0.002,1104.6,0.0,24.9
32.4425,21.1587,63.7769,1.4975,68.8,1602174353.0,0.0,45.8863,50000,0.002,1104.6,0.0,24.9
16.7811,21.3375,38.3969,1.5436,9.4,1602174912.0,0.0,47.4273,3125,0.032,238.9,0.0,1.4
8.3324,21.3457,15.0427,1.5439,21.7,1602174925.0,0.0,47.4277,3125,0.032,238.9,0.0,1.4
8.4828,21.3569,15.5729,1.5378,20.5,1602174938.0,0.0,47.4275,3125,0.032,238.9,0.0,1.4
9.1943,21.3679,20.7559,1.2048,24.3,1602174951.0,0.0,46.6784,3125,0.032,238.9,0.0,1.4
12.1056,21.4071,14.7517,1.2084,23.7,1602174964.0,0.0,46.6827,3125,0.032,238.9,0.0,1.4
8.0911,21.4149,16.3002,1.2084,21.5,1602174977.0,0.0,46.2052,3125,0.032,238.9,0.0,1.4
7.1414,21.4311,17.114,1.2322,20.3,1602174990.0,0.0,46.2259,3125,0.032,238.9,0.0,1.4
8.1002,21.4448,14.0465,1.2384,19.2,1602175003.0,0.0,46.2284,3125,0.032,238.9,0.0,1.4
5.2774,21.8374,11.2115,1.2407,20.5,1602175549.0,0.0,47.9189,6250,0.016,469.4,0.0,1.8
9.5265,21.8458,19.7335,1.2649,36.5,1602175562.0,0.0,48.0085,6250,0.016,469.4,0.0,1.8
19.7139,21.9343,34.1992,1.3184,46.0,1602175575.0,0.0,48.1033,6250,0.016,469.4,0.0,1.8
14.6419,21.9636,34.1397,1.2646,36.4,1602175588.0,0.0,47.1845,6250,0.016,469.4,0.0,1.8
13.3628,21.9849,27.7892,1.2879,33.5,1602175601.0,0.0,47.2145,6250,0.016,469.4,0.0,1.8
13.9316,22.0143,33.9807,1.3064,32.7,1602175614.0,0.0,47.252,6250,0.016,469.4,0.0,1.8
14.0275,22.0426,28.956,1.2879,43.1,1602175627.0,0.0,47.2684,6250,0.016,469.4,0.0,1.8
14.5601,22.1138,31.2659,1.3116,33.9,1602175640.0,0.0,47.262,6250,0.016,469.4,0.0,1.8
11.8752,22.1206,25.8731,1.2977,23.7,1602175653.0,0.0,47.2249,6250,0.016,469.4,0.0,1.8
7.6855,22.6818,17.1584,1.4349,46.6,1602176212.0,0.0,48.7792,9375,0.012,631.5,0.0,2.5
19.2531,22.7116,42.8674,1.4041,44.1,1602176225.0,0.0,48.8681,9375,0.012,631.5,0.0,2.5
19.3619,22.7588,39.1525,1.4048,42.5,1602176238.0,0.0,48.0214,9375,0.012,631.5,0.0,2.5
25.027,22.8542,40.1041,1.3797,52.3,1602176251.0,0.0,47.9907,9375,0.012,631.5,0.0,2.5
19.6064,22.8672,40.1257,1.3731,44.7,1602176264.0,0.0,47.9475,9375,0.012,631.5,0.0,2.5
17.2195,22.8719,40.9468,1.3487,42.8,1602176277.0,0.0,47.9849,9375,0.012,631.5,0.0,2.5
18.4692,22.905,42.0843,1.3855,44.1,1602176290.0,0.0,48.0143,9375,0.012,631.5,0.0,2.5
20.7407,22.9336,39.5374,1.3878,45.9,1602176303.0,0.0,48.0106,9375,0.012,631.5,0.0,2.5
22.831,22.1495,39.5146,1.4278,45.0,1602176316.0,0.0,48.0486,9375,0.012,631.5,0.0,2.5
13.743,22.9375,28.811,1.4768,20.3,1602176927.0,0.0,49.7138,12500,0.008,939.2,0.0,7.1
25.3117,23.0229,54.7781,1.4587,66.3,1602176940.0,0.0,49.7423,12500,0.008,939.2,0.0,7.1
28.5716,23.0584,65.1449,1.4773,62.2,1602176953.0,0.0,49.789,12500,0.008,939.2,0.0,7.1
26.8745,23.0879,52.0233,1.4829,61.6,1602176966.0,0.0,49.8104,12500,0.008,939.2,0.0,7.1
30.5071,23.1245,59.8671,1.4712,64.5,1602176979.0,0.0,48.9507,12500,0.008,939.2,0.0,7.1
35.4502,23.2267,57.5012,1.4524,62.9,1602176992.0,0.0,48.894,12500,0.008,939.2,0.0,7.1
