acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,db_host_cpu,web_host_cpu,Time,class,db_host_mem,httperf_num,httperf_per,request_rate,interference_wkld_intensity,total_time,web_host_mem
0.4993,1.437,2.1164,0.525,7.1,7.2,1627835751.0,0.0,12.2304,3125,0.032,238.9,0.0,1.2,11.894
7.8692,1.4467,21.1701,0.9693,10.6,17.1,1627835764.0,0.0,12.2383,3125,0.032,238.9,0.0,1.2,12.3689
8.0554,1.4623,14.0402,0.9782,9.7,15.2,1627835777.0,0.0,12.233,3125,0.032,238.9,0.0,1.2,12.0495
9.9013,1.4719,16.4408,1.0369,10.2821,17.1,1627835790.0,0.0,11.8851,3125,0.032,238.9,0.0,1.2,12.032
7.4465,1.4949,12.8074,1.0426,9.2,12.2,1627835803.0,0.0,11.8312,3125,0.032,238.9,0.0,1.2,12.0182
8.2336,1.5013,15.2584,1.0449,10.0,15.7,1627835816.0,0.0,12.2288,3125,0.032,238.9,0.0,1.2,12.4212
8.6542,1.5163,14.1189,1.0659,9.9,15.6,1627835829.0,0.0,12.2696,3125,0.032,238.9,0.0,1.2,12.3436
6.8825,1.5271,14.2463,1.0487,11.1,14.4,1627835842.0,0.0,12.2211,3125,0.032,238.9,0.0,1.2,12.2623
3.5838,2.0279,6.0224,1.1179,46.2893,20.1,1627836388.0,0.0,13.3058,6250,0.016,469.4,0.0,1.3,13.5967
13.4346,2.0402,25.4066,1.1436,13.8828,23.3,1627836401.0,0.0,13.3157,6250,0.016,469.4,0.0,1.3,13.6307
16.4097,2.0667,26.8188,1.1862,12.2,22.8,1627836414.0,0.0,13.3177,6250,0.016,469.4,0.0,1.3,13.6644
16.1277,2.0945,27.828,1.1618,14.2,22.0,1627836427.0,0.0,13.4894,6250,0.016,469.4,0.0,1.3,13.6557
14.1833,2.11,26.1868,1.1678,13.6,23.8,1627836440.0,0.0,13.3078,6250,0.016,469.4,0.0,1.3,12.9589
14.3696,2.1287,24.5889,1.1547,13.7828,23.1,1627836453.0,0.0,12.7543,6250,0.016,469.4,0.0,1.3,12.9363
15.5073,2.1548,28.5562,1.1616,14.1,23.6,1627836466.0,0.0,12.7695,6250,0.016,469.4,0.0,1.3,12.9428
15.0804,2.1771,27.9045,1.1739,13.8,22.1,1627836479.0,0.0,12.7547,6250,0.016,469.4,0.0,1.3,12.9388
8.5257,2.9472,14.1982,1.3312,58.4,34.7,1627837038.0,0.0,13.954,9375,0.012,631.3,0.0,1.5,13.8281
12.7873,2.9536,26.9008,1.3319,16.7,27.5,1627837051.0,0.0,13.922,9375,0.012,631.3,0.0,1.5,13.8352
19.2202,2.9768,38.7631,1.2211,19.2,27.6,1627837064.0,0.0,13.9184,9375,0.012,631.3,0.0,1.5,13.7195
18.6278,2.9892,35.3597,1.2214,15.9,26.5,1627837077.0,0.0,13.9002,9375,0.012,631.3,0.0,1.5,13.7295
21.8922,2.9982,34.2122,1.2574,15.7,29.1,1627837090.0,0.0,13.2966,9375,0.012,631.3,0.0,1.5,13.7268
19.448,3.0203,39.6948,1.2575,16.0,28.1,1627837103.0,0.0,13.294,9375,0.012,631.3,0.0,1.5,12.9951
22.4686,3.0384,36.5646,1.27,16.1,28.8,1627837116.0,0.0,13.291,9375,0.012,631.3,0.0,1.5,13.0048
21.8085,2.1189,36.6859,1.2697,15.7,27.3,1627837129.0,0.0,13.281,9375,0.012,631.3,0.0,1.5,12.9759
19.5137,2.1403,35.6591,1.2644,15.8832,29.6,1627837142.0,0.0,13.2543,9375,0.012,631.3,0.0,1.5,12.9323
15.5069,2.8014,17.6643,1.4242,12.1,37.6,1627837766.0,0.0,14.4907,12500,0.008,939.3,0.0,2.3,14.1597
36.5241,2.8304,55.2043,1.4413,21.6,39.2,1627837779.0,0.0,14.5046,12500,0.008,939.3,0.0,2.3,14.1948
34.557,2.8681,55.5255,1.473,22.9154,37.7,1627837792.0,0.0,14.5196,12500,0.008,939.3,0.0,2.3,14.225
32.2813,2.877,49.1667,1.4258,24.5151,38.3,1627837805.0,0.0,13.8941,12500,0.008,939.3,0.0,2.3,14.1834
31.786,2.8905,50.7778,1.4443,22.1,41.0,1627837818.0,0.0,13.874,12500,0.008,939.3,0.0,2.3,14.1819
31.0882,2.9002,54.4158,1.3831,21.5,40.4,1627837831.0,0.0,13.8591,12500,0.008,939.3,0.0,2.3,13.2983
32.9164,2.9124,57.8319,1.42,24.9,41.4,1627837844.0,0.0,13.8614,12500,0.008,939.3,0.0,2.3,13.3238
33.771,2.9511,57.2939,1.401,23.1154,39.4,1627837857.0,0.0,13.8399,12500,0.008,939.3,0.0,2.3,13.3301
21.8169,3.1173,24.5133,1.5112,25.085,51.8,1627838416.0,0.0,14.8145,50000,0.002,1096.7,0.0,3.6,14.4121
35.1114,3.1336,64.2008,1.4701,25.8852,38.9,1627838429.0,0.0,14.8167,50000,0.002,1096.7,0.0,3.6,14.3837
32.5637,3.1467,65.2146,1.4689,24.4,41.9,1627838442.0,0.0,14.8068,50000,0.002,1096.7,0.0,3.6,14.3481
39.5121,3.1812,62.8644,1.4568,25.8,49.2,1627838455.0,0.0,14.8038,50000,0.002,1096.7,0.0,3.6,14.3354
34.9784,3.1852,60.7089,1.4451,24.7,46.7,1627838468.0,0.0,14.1711,50000,0.002,1096.7,0.0,3.6,13.5033
33.2827,3.1808,76.3388,1.4798,26.0,40.9,1627838481.0,0.0,14.1439,50000,0.002,1096.7,0.0,3.6,13.5148
40.6533,3.1899,69.2216,1.4622,24.5,43.9,1627838494.0,0.0,14.1302,50000,0.002,1096.7,0.0,3.6,13.5288
38.5059,3.2397,57.6633,1.4651,23.3847,47.6,1627838507.0,0.0,14.1146,50000,0.002,1096.7,0.0,3.6,13.4647
28.3458,3.4931,49.8796,1.5397,51.4903,81.5,1627839066.0,0.0,15.151,3125,0.032,238.9,0.0,1.1,14.6227
7.0097,3.5016,11.905,1.5403,9.0,14.0,1627839079.0,0.0,15.1448,3125,0.032,238.9,0.0,1.1,14.5649
8.2631,3.5102,15.4096,1.5404,10.7,14.0,1627839092.0,0.0,15.1439,3125,0.032,238.9,0.0,1.1,14.5163
8.6293,3.5165,13.6211,1.4921,10.6,14.6,1627839105.0,0.0,15.126,3125,0.032,238.9,0.0,1.1,14.5022
8.4585,3.5423,14.4309,1.2236,11.9176,13.4,1627839118.0,0.0,14.4913,3125,0.032,238.9,0.0,1.1,14.1889
7.8119,3.5457,12.8205,1.2236,8.7183,16.0,1627839131.0,0.0,14.4749,3125,0.032,238.9,0.0,1.1,13.4034
8.7501,3.5532,14.0572,1.2261,9.4,13.3,1627839144.0,0.0,14.4668,3125,0.032,238.9,0.0,1.1,13.4
8.2317,3.5603,13.3598,1.2454,8.9,12.9,1627839157.0,0.0,14.4639,3125,0.032,238.9,0.0,1.1,13.396
6.6054,3.8319,11.925,1.2747,15.0,16.0,1627839716.0,0.0,15.1767,6250,0.016,469.4,0.0,1.3,14.181
18.0602,3.8495,32.5285,1.3332,14.5171,24.5,1627839729.0,0.0,15.1803,6250,0.016,469.4,0.0,1.3,14.2473
15.766,3.8577,24.5237,1.3149,13.7,22.9,1627839742.0,0.0,15.1822,6250,0.016,469.4,0.0,1.3,14.186
15.273,3.8633,33.1922,1.2803,14.7,22.9,1627839755.0,0.0,15.1596,6250,0.016,469.4,0.0,1.3,14.1916
15.2797,3.8757,24.797,1.2966,13.4,21.6,1627839768.0,0.0,14.545,6250,0.016,469.4,0.0,1.3,13.5351
15.6216,3.8868,27.1729,1.3149,13.5,22.1,1627839781.0,0.0,14.5393,6250,0.016,469.4,0.0,1.3,13.5563
15.158,3.896,26.0076,1.3027,12.6825,22.2,1627839794.0,0.0,14.5256,6250,0.016,469.4,0.0,1.3,13.538
13.7101,3.908,30.0685,1.3147,12.9174,19.9,1627839807.0,0.0,14.4994,6250,0.016,469.4,0.0,1.3,13.5088
6.8088,3.7605,14.9798,1.4143,13.8172,16.5,1627840366.0,0.0,15.2676,9375,0.012,631.5,0.0,1.5,14.5536
23.759,3.7809,35.9571,1.4385,19.0,28.6,1627840379.0,0.0,15.2682,9375,0.012,631.5,0.0,1.5,14.585
21.2647,3.7955,38.1757,1.3527,18.2,29.2,1627840392.0,0.0,15.2675,9375,0.012,631.5,0.0,1.5,14.5004
19.8312,3.8042,32.4381,1.3357,17.8,28.3,1627840405.0,0.0,14.5151,9375,0.012,631.5,0.0,1.5,14.4316
19.9647,3.8263,34.0972,1.3229,16.6833,28.0,1627840418.0,0.0,14.5006,9375,0.012,631.5,0.0,1.5,14.4098
20.6899,3.8416,38.7677,1.3301,15.8,26.7,1627840431.0,0.0,14.5127,9375,0.012,631.5,0.0,1.5,13.6386
23.1962,3.8891,36.2396,1.3355,16.8,28.0,1627840444.0,0.0,14.5119,9375,0.012,631.5,0.0,1.5,13.647
23.6202,3.9084,35.804,1.3111,16.3167,28.0,1627840457.0,0.0,14.4909,9375,0.012,631.5,0.0,1.5,13.5795
21.8257,3.9202,34.9847,1.3295,16.5,28.9,1627840470.0,0.0,14.4009,9375,0.012,631.5,0.0,1.5,13.5789
21.3111,4.5679,46.676,1.4482,23.9,39.6,1627841094.0,0.0,15.4143,12500,0.008,939.3,0.0,2.1,14.6733
35.3807,4.5942,55.9149,1.4194,26.1,40.1,1627841107.0,0.0,15.4112,12500,0.008,939.3,0.0,2.1,14.633
32.7689,4.6053,48.1407,1.4619,21.5157,39.7,1627841120.0,0.0,15.412,12500,0.008,939.3,0.0,2.1,14.7118
32.6359,4.6334,55.1547,1.4925,21.9844,40.7,1627841133.0,0.0,15.4116,12500,0.008,939.3,0.0,2.1,13.9509
28.3788,4.6482,51.8463,1.4799,24.5849,37.8,1627841146.0,0.0,14.7395,12500,0.008,939.3,0.0,2.1,13.9243
28.4316,4.6875,51.8332,1.4864,22.4,39.7,1627841159.0,0.0,14.7594,12500,0.008,939.3,0.0,2.1,13.9341
35.7777,3.9164,62.8836,1.4193,22.3155,40.4,1627841172.0,0.0,14.7512,12500,0.008,939.3,0.0,2.1,13.85
33.6549,3.9212,58.7242,1.4561,18.1,35.9,1627841185.0,0.0,14.7068,12500,0.008,939.3,0.0,2.1,13.8416
26.5487,4.6333,61.3859,1.4518,23.9,48.6,1627841744.0,0.0,15.9986,50000,0.002,1100.2,0.0,3.2,15.0662
40.2736,4.6673,60.4942,1.5075,24.1,48.7,1627841757.0,0.0,16.016,50000,0.002,1100.2,0.0,3.2,15.0486
33.6419,4.6737,57.3728,1.5002,28.6,42.7,1627841770.0,0.0,16.003,50000,0.002,1100.2,0.0,3.2,15.0717
36.4011,4.7203,61.1541,1.4942,26.4853,39.8,1627841783.0,0.0,16.0032,50000,0.002,1100.2,0.0,3.2,15.0467
39.1748,4.7286,75.0982,1.4637,23.1,48.2,1627841796.0,0.0,15.3126,50000,0.002,1100.2,0.0,3.2,14.9963
37.6294,4.7617,60.7481,1.4952,26.8,46.7,1627841809.0,0.0,15.3369,50000,0.002,1100.2,0.0,3.2,14.1973
37.3256,4.7873,60.7331,1.5253,25.7149,47.4,1627841822.0,0.0,15.3361,50000,0.002,1100.2,0.0,3.2,14.2168
35.6648,4.2521,62.176,1.5029,21.0,41.6,1627841835.0,0.0,15.2995,50000,0.002,1100.2,0.0,3.2,14.1757
4.8306,4.9638,7.5947,1.517,8.9182,13.1,1627842394.0,0.0,15.9253,3125,0.032,238.9,0.0,1.1,15.2704
8.0999,4.9687,16.7298,1.5319,8.9,13.0,1627842407.0,0.0,15.9121,3125,0.032,238.9,0.0,1.1,15.2751
8.1101,4.9749,14.7151,1.5328,10.8,13.5,1627842420.0,0.0,15.9154,3125,0.032,238.9,0.0,1.1,15.2689
8.7543,4.9817,14.8287,1.5349,8.8,12.6,1627842433.0,0.0,15.9027,3125,0.032,238.9,0.0,1.1,15.2499
9.745,5.0119,12.3836,1.539,9.4,13.0,1627842446.0,0.0,15.8836,3125,0.032,238.9,0.0,1.1,15.2339
9.3689,5.0196,14.4228,1.4481,9.0,13.5,1627842459.0,0.0,15.3175,3125,0.032,238.9,0.0,1.1,14.3247
7.5612,5.0231,13.5136,1.4481,8.4,12.9,1627842472.0,0.0,15.2944,3125,0.032,238.9,0.0,1.1,14.2949
9.078,5.0265,15.6051,1.2614,9.4,15.1,1627842485.0,0.0,15.2587,3125,0.032,238.9,0.0,1.1,14.0634
5.6016,4.7439,10.5128,1.2761,7.8,19.1,1627843031.0,0.0,16.0182,6250,0.016,469.4,0.0,1.4,15.0587
19.4032,4.7555,31.404,1.3004,14.817,25.3,1627843044.0,0.0,16.0016,6250,0.016,469.4,0.0,1.4,15.0655
16.6495,4.7674,30.2322,1.3128,14.7,25.7,1627843057.0,0.0,15.9948,6250,0.016,469.4,0.0,1.4,15.0419
16.4594,4.7715,28.7469,1.2833,12.7175,23.9,1627843070.0,0.0,15.9845,6250,0.016,469.4,0.0,1.4,15.0589
15.5426,4.7833,31.539,1.3065,13.0,22.9,1627843083.0,0.0,15.3986,6250,0.016,469.4,0.0,1.4,14.411
13.5292,4.7909,23.6834,1.3065,13.1,20.1,1627843096.0,0.0,15.3992,6250,0.016,469.4,0.0,1.4,14.4249
19.6168,4.806,31.1691,1.3247,13.4,22.5,1627843109.0,0.0,15.3936,6250,0.016,469.4,0.0,1.4,14.4287
13.8817,4.8149,24.9761,1.319,13.3,22.8,1627843122.0,0.0,15.3608,6250,0.016,469.4,0.0,1.4,14.4124
7.7848,5.3323,9.6065,1.3938,7.1,30.6,1627843681.0,0.0,16.4413,9375,0.012,631.5,0.0,1.5,15.3902
24.4759,5.3428,39.3667,1.4179,18.3,31.5,1627843694.0,0.0,16.4346,9375,0.012,631.5,0.0,1.5,15.4289
24.7381,5.3602,34.8275,1.3698,20.8,28.4,1627843707.0,0.0,16.429,9375,0.012,631.5,0.0,1.5,15.3691
19.5694,5.3674,36.6934,1.3393,20.2,27.2,1627843720.0,0.0,15.8183,9375,0.012,631.5,0.0,1.5,15.3265
20.8639,5.3779,34.1389,1.3329,15.8,28.1,1627843733.0,0.0,15.7964,9375,0.012,631.5,0.0,1.5,14.4525
21.3421,5.3864,36.9634,1.3148,16.7167,27.8,1627843746.0,0.0,15.7825,9375,0.012,631.5,0.0,1.5,14.4715
18.2613,5.3945,37.7207,1.3634,16.1168,27.9,1627843759.0,0.0,15.7666,9375,0.012,631.5,0.0,1.5,14.4893
25.2249,5.4368,35.2494,1.3519,16.1,28.5,1627843772.0,0.0,15.752,9375,0.012,631.5,0.0,1.5,14.4404
19.7047,5.4433,37.6141,1.3392,17.0,31.7,1627843785.0,0.0,15.6982,9375,0.012,631.5,0.0,1.5,14.4212
10.2625,5.294,22.2979,1.3113,19.7,23.6,1627844409.0,0.0,16.3321,12500,0.008,939.3,0.0,2.3,15.5568
30.7398,5.3029,49.8803,1.4694,22.9,41.7,1627844422.0,0.0,16.3316,12500,0.008,939.3,0.0,2.3,15.6219
37.6544,5.3113,49.2325,1.4869,26.0148,37.4125,1627844435.0,0.0,16.3199,12500,0.008,939.3,0.0,2.3,15.5996
32.5956,5.3245,58.3087,1.4686,25.4,39.6,1627844448.0,0.0,15.7463,12500,0.008,939.3,0.0,2.3,15.5592
29.3545,5.3346,44.9369,1.4932,22.3845,38.2,1627844461.0,0.0,15.7201,12500,0.008,939.3,0.0,2.3,15.5729
32.472,5.3462,60.0439,1.4681,24.1848,38.9,1627844474.0,0.0,15.7156,12500,0.008,939.3,0.0,2.3,14.7199
34.7701,5.3641,56.7667,1.5106,22.6,39.7,1627844487.0,0.0,15.7095,12500,0.008,939.3,0.0,2.3,14.7559
37.5936,5.4215,59.3374,1.475,22.2,39.2,1627844500.0,0.0,15.6966,12500,0.008,939.3,0.0,2.3,14.7397
15.2515,5.6145,31.5003,1.4699,23.2,36.5,1627845059.0,0.0,16.7727,50000,0.002,1097.7,0.0,3.6,15.6594
37.2011,5.6351,66.2789,1.5129,25.8,44.8,1627845072.0,0.0,16.7793,50000,0.002,1097.7,0.0,3.6,15.6954
37.9515,5.6537,72.5801,1.4514,25.5,45.0,1627845085.0,0.0,16.7845,50000,0.002,1097.7,0.0,3.6,15.6271
37.5401,5.6771,72.5737,1.4877,25.215,48.0,1627845098.0,0.0,16.7822,50000,0.002,1097.7,0.0,3.6,15.67
43.2083,5.6959,60.1169,1.5363,25.9852,45.4,1627845111.0,0.0,16.7581,50000,0.002,1097.7,0.0,3.6,15.6587
36.8948,5.7064,56.4911,1.5193,28.3,41.8,1627845124.0,0.0,16.1306,50000,0.002,1097.7,0.0,3.6,15.6571
33.3895,5.7208,69.9203,1.5252,25.3,41.3,1627845137.0,0.0,16.1316,50000,0.002,1097.7,0.0,3.6,14.8371
43.8636,5.7407,64.3853,1.5008,24.5,50.6,1627845150.0,0.0,16.1197,50000,0.002,1097.7,0.0,3.6,14.8237
19.1334,6.1958,14.7318,1.5376,11.5,8.2,1627845709.0,0.0,17.1786,3125,0.032,238.9,0.0,1.2,15.8265
7.7488,6.2018,13.7859,1.5376,9.7,13.5,1627845722.0,0.0,17.1785,3125,0.032,238.9,0.0,1.2,15.8211
8.051,6.2038,14.4958,1.5376,8.6,13.5,1627845735.0,0.0,17.1601,3125,0.032,238.9,0.0,1.2,15.8154
9.2847,6.2076,15.6626,1.5381,11.6823,14.5,1627845748.0,0.0,17.1564,3125,0.032,238.9,0.0,1.2,15.7983
7.367,6.2129,12.4447,1.5381,8.9,14.2,1627845761.0,0.0,17.1238,3125,0.032,238.9,0.0,1.2,15.7894
11.2831,6.2298,14.1696,1.239,10.5,16.1,1627845774.0,0.0,16.5507,3125,0.032,238.9,0.0,1.2,14.6247
8.5811,6.2369,13.62,1.239,9.1182,14.5,1627845787.0,0.0,16.5427,3125,0.032,238.9,0.0,1.2,14.6167
7.6837,6.2416,13.4199,1.239,9.0,12.9,1627845800.0,0.0,16.5137,3125,0.032,238.9,0.0,1.2,14.587
8.2808,6.4872,11.9718,1.2693,34.5,60.8,1627846346.0,0.0,15.7964,6250,0.016,469.4,0.0,1.3,14.0726
13.1993,6.5038,24.5542,1.3113,13.8,22.6,1627846359.0,0.0,15.8213,6250,0.016,469.4,0.0,1.3,14.0838
21.3385,6.5425,29.4276,1.3474,13.4,21.8,1627846372.0,0.0,15.8302,6250,0.016,469.4,0.0,1.3,14.0964
15.5327,6.5506,29.6268,1.3052,14.2172,23.4,1627846385.0,0.0,15.8132,6250,0.016,469.4,0.0,1.3,14.0606
15.2401,6.5576,27.8393,1.3416,14.2,22.6,1627846398.0,0.0,15.2779,6250,0.016,469.4,0.0,1.3,13.5177
13.0886,6.5621,29.1609,1.3174,14.5171,21.9,1627846411.0,0.0,15.1591,6250,0.016,469.4,0.0,1.3,13.4682
16.0846,6.5755,29.0397,1.3119,14.5,25.0,1627846424.0,0.0,15.1556,6250,0.016,469.4,0.0,1.3,13.4626
19.0499,6.5883,29.8545,1.3299,18.2,22.0,1627846437.0,0.0,15.1352,6250,0.016,469.4,0.0,1.3,13.4668
18.3896,7.015,27.2521,1.4584,49.4,68.7,1627846996.0,0.0,16.1073,9375,0.012,631.5,0.0,1.6,14.5955
14.9874,7.0212,32.0733,1.3727,17.3835,27.7,1627847009.0,0.0,16.0903,9375,0.012,631.5,0.0,1.6,14.4702
21.442,7.0293,40.1304,1.3551,15.9,28.2,1627847022.0,0.0,16.0826,9375,0.012,631.5,0.0,1.6,14.4344
22.4677,7.0396,36.9804,1.3431,16.5,27.5855,1627847035.0,0.0,16.0768,9375,0.012,631.5,0.0,1.6,14.4384
27.7584,7.0567,36.4564,1.3495,17.6165,27.6,1627847048.0,0.0,15.4029,9375,0.012,631.5,0.0,1.6,14.4275
21.8766,7.0655,40.2957,1.344,17.0,31.2,1627847061.0,0.0,15.377,9375,0.012,631.5,0.0,1.6,14.4266
21.2745,7.0757,38.7655,1.331,18.3,29.8,1627847074.0,0.0,15.3705,9375,0.012,631.5,0.0,1.6,13.6452
21.1569,7.085,32.7437,1.3374,16.1,29.9,1627847087.0,0.0,15.3567,9375,0.012,631.5,0.0,1.6,13.6276
23.3372,7.0861,39.9042,1.355,22.5,29.0,1627847100.0,0.0,15.3115,9375,0.012,631.5,0.0,1.6,13.6331
11.7458,7.1652,20.581,1.4674,9.1,26.9,1627847724.0,0.0,16.568,12500,0.008,939.3,0.0,2.3,14.5052
31.3655,7.2067,48.0067,1.4796,23.4153,40.5,1627847737.0,0.0,16.5891,12500,0.008,939.3,0.0,2.3,14.5301
34.0402,7.2346,48.1492,1.5028,21.3,38.4,1627847750.0,0.0,16.618,12500,0.008,939.3,0.0,2.3,14.5469
33.4811,7.2481,47.2536,1.4909,21.3,38.1,1627847763.0,0.0,16.6049,12500,0.008,939.3,0.0,2.3,14.5262
36.4114,7.2643,56.8499,1.5038,24.1848,37.8,1627847776.0,0.0,15.988,12500,0.008,939.3,0.0,2.3,14.5296
33.4925,7.2768,50.2453,1.4555,22.4,38.8,1627847789.0,0.0,15.9601,12500,0.008,939.3,0.0,2.3,13.7452
29.8083,7.2862,52.9826,1.4545,24.5,41.0,1627847802.0,0.0,15.9607,12500,0.008,939.3,0.0,2.3,13.7586
36.5507,7.2959,63.5794,1.4662,22.6,43.2,1627847815.0,0.0,15.9275,12500,0.008,939.3,0.0,2.3,13.7359
19.7787,7.4822,28.0837,1.5823,24.785,35.2,1627848374.0,0.0,16.9332,50000,0.002,1099.7,0.0,3.3,15.1568
32.2777,7.5035,60.9078,1.4145,23.1,41.0,1627848387.0,0.0,16.9327,50000,0.002,1099.7,0.0,3.3,15.0543
41.481,7.5128,60.4401,1.4712,24.8,47.3,1627848400.0,0.0,16.9281,50000,0.002,1099.7,0.0,3.3,15.0614
33.7819,7.5161,60.8733,1.5079,26.5,46.8,1627848413.0,0.0,16.92,50000,0.002,1099.7,0.0,3.3,15.0788
35.7098,7.5264,63.75,1.5076,25.6,43.2,1627848426.0,0.0,16.1044,50000,0.002,1099.7,0.0,3.3,14.2912
43.4531,7.5547,67.7683,1.4353,33.7,41.9,1627848439.0,0.0,16.0954,50000,0.002,1099.7,0.0,3.3,14.2833
36.5729,7.5643,62.823,1.4774,24.6151,49.4,1627848452.0,0.0,16.0909,50000,0.002,1099.7,0.0,3.3,14.2347
38.5666,7.5762,57.6709,1.5204,24.4151,45.9,1627848465.0,0.0,16.061,50000,0.002,1099.7,0.0,3.3,14.2567
19.3276,8.0268,19.2414,1.5411,6.4,13.9,1627849024.0,0.0,17.1359,3125,0.032,238.9,0.0,1.2,15.2725
9.4285,8.0328,13.281,1.5433,9.6,13.9,1627849037.0,0.0,17.1279,3125,0.032,238.9,0.0,1.2,15.2862
11.6255,8.0367,12.8496,1.5679,13.2,13.9,1627849050.0,0.0,17.115,3125,0.032,238.9,0.0,1.2,15.2925
10.6477,8.045,16.2565,1.5794,10.3,13.9,1627849063.0,0.0,17.1108,3125,0.032,238.9,0.0,1.2,15.2915
7.4742,8.0489,10.8866,1.5781,10.4,11.9,1627849076.0,0.0,17.0858,3125,0.032,238.9,0.0,1.2,15.269
7.7221,8.0535,12.9165,1.4807,8.9182,15.7,1627849089.0,0.0,16.3404,3125,0.032,238.9,0.0,1.2,14.317
8.0376,8.0619,15.1693,1.481,8.7,12.7,1627849102.0,0.0,16.3299,3125,0.032,238.9,0.0,1.2,14.2997
10.5473,8.072,13.9826,1.2856,9.0,13.2,1627849115.0,0.0,16.2945,3125,0.032,238.9,0.0,1.2,14.0653
13.4197,8.2907,13.47,1.2983,40.9882,59.892,1627849661.0,0.0,17.1657,6250,0.016,469.4,0.0,1.3,14.7307
13.1851,8.2951,23.651,1.3342,13.6,22.1,1627849674.0,0.0,17.1514,6250,0.016,469.4,0.0,1.3,14.7413
14.9759,8.3032,29.3769,1.3117,14.4,22.2,1627849687.0,0.0,17.1428,6250,0.016,469.4,0.0,1.3,14.7274
16.2055,8.312,27.7541,1.3095,14.5829,24.1,1627849700.0,0.0,17.1425,6250,0.016,469.4,0.0,1.3,14.6988
17.4501,8.3283,28.7227,1.3459,15.3169,22.4,1627849713.0,0.0,17.1325,6250,0.016,469.4,0.0,1.3,13.9584
15.8353,8.3523,26.1742,1.333,12.4,23.4,1627849726.0,0.0,16.497,6250,0.016,469.4,0.0,1.3,13.9178
15.5135,8.3771,25.3288,1.3213,15.7,23.4,1627849739.0,0.0,16.5092,6250,0.016,469.4,0.0,1.3,13.9131
17.3143,8.385,27.0173,1.3279,13.6,22.5,1627849752.0,0.0,16.4925,6250,0.016,469.4,0.0,1.3,14.0759
18.037,7.9512,27.5042,1.4135,57.1,68.8,1627850311.0,0.0,17.5925,9375,0.012,631.5,0.0,1.5,15.086
18.221,7.9691,27.884,1.3107,17.3,28.0,1627850324.0,0.0,17.5736,9375,0.012,631.5,0.0,1.5,14.9466
22.1306,7.9823,41.1444,1.3656,16.7,27.4,1627850337.0,0.0,17.5664,9375,0.012,631.5,0.0,1.5,14.9781
21.779,7.9915,35.761,1.3299,16.4,26.9,1627850350.0,0.0,17.5536,9375,0.012,631.5,0.0,1.5,15.0096
20.1892,7.9949,33.6156,1.3405,16.2168,29.2,1627850363.0,0.0,16.8864,9375,0.012,631.5,0.0,1.5,14.956
21.5695,7.9975,38.5524,1.3584,18.9,28.5,1627850376.0,0.0,16.8356,9375,0.012,631.5,0.0,1.5,14.1906
28.5809,8.0199,36.8875,1.3956,16.4167,27.2,1627850389.0,0.0,16.8244,9375,0.012,631.5,0.0,1.5,14.2219
21.8858,8.032,32.8592,1.3711,16.7,27.7,1627850402.0,0.0,16.8048,9375,0.012,631.5,0.0,1.5,14.2064
22.0706,8.0378,39.9184,1.3655,17.4,28.6,1627850415.0,0.0,16.7748,9375,0.012,631.5,0.0,1.5,14.1599
18.671,8.0545,29.3902,1.3711,16.8834,23.5,1627850428.0,0.0,16.6948,9375,0.012,631.5,0.0,1.5,13.9713
11.9413,8.7762,15.538,1.4634,11.6,29.8,1627851039.0,0.0,17.9937,12500,0.008,939.3,0.0,2.3,15.2347
35.6268,8.7905,50.3033,1.469,23.3,39.1,1627851052.0,0.0,17.9889,12500,0.008,939.3,0.0,2.3,15.2862
35.041,8.8029,58.52,1.5057,22.6845,38.5,1627851065.0,0.0,17.9768,12500,0.008,939.3,0.0,2.3,15.3008
31.4966,8.8166,48.2408,1.432,22.4,40.1,1627851078.0,0.0,17.9744,12500,0.008,939.3,0.0,2.3,15.2073
28.4206,8.8264,54.9867,1.4439,24.1152,41.5,1627851091.0,0.0,17.3612,12500,0.008,939.3,0.0,2.3,15.2033
31.5378,8.8808,51.8697,1.4991,22.9846,38.0,1627851104.0,0.0,17.3942,12500,0.008,939.3,0.0,2.3,15.2548
35.6868,8.1091,53.2798,1.5054,23.7,42.3,1627851117.0,0.0,17.3875,12500,0.008,939.3,0.0,2.3,14.4516
32.6265,8.1349,49.9751,1.4325,25.4,38.9,1627851130.0,0.0,17.402,12500,0.008,939.3,0.0,2.3,14.3662
18.5486,8.9488,21.7741,1.5429,20.5,43.9,1627851689.0,0.0,17.9971,50000,0.002,1095.9,0.0,3.9,15.412
39.8386,8.9634,62.7142,1.4758,24.5,41.4,1627851702.0,0.0,17.9933,50000,0.002,1095.9,0.0,3.9,15.4011
35.7702,8.9665,62.0176,1.5131,29.3,45.7,1627851715.0,0.0,17.9823,50000,0.002,1095.9,0.0,3.9,15.395
40.8108,8.9937,63.207,1.5312,25.4,49.9,1627851728.0,0.0,17.9846,50000,0.002,1095.9,0.0,3.9,15.4019
38.9766,8.9948,64.3309,1.5131,26.9854,41.1,1627851741.0,0.0,17.9597,50000,0.002,1095.9,0.0,3.9,15.372
39.6274,9.002,68.9966,1.5065,26.7,42.3,1627851754.0,0.0,17.3223,50000,0.002,1095.9,0.0,3.9,15.3536
